acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.483,-0.973,0.944,-34.607,42.053,335.510
0.470,-0.974,1.035,-54.932,59.082,342.529
0.714,-0.511,0.959,-6.531,56.763,283.508
0.743,-0.648,1.278,-7.996,62.195,278.687
0.785,-0.533,1.166,-14.587,90.820,282.227
0.849,-0.225,0.877,-8.545,88.318,243.591
0.888,-0.094,0.882,-6.409,63.293,175.720
0.986,-0.032,1.036,-4.272,58.289,112.183
1.105,-0.060,1.177,1.526,68.237,58.777
1.246,-0.167,1.197,16.296,74.280,23.437
1.538,-0.368,1.070,53.162,66.833,-0.549
1.620,-0.521,0.889,110.474,37.231,-58.838
1.601,-0.120,0.789,106.750,-19.531,-208.862
0.912,0.636,1.495,-20.630,-54.687,-657.165
0.704,0.712,1.340,-86.975,-68.237,-835.876
-0.764,-0.666,0.916,-342.041,-353.760,-1552.002
-1.748,-1.310,1.153,-367.920,-398.499,-1707.947
-2.695,-2.079,0.694,-36.499,-221.619,-1693.909
-1.713,-3.444,-0.486,464.783,162.659,-1446.777
0.899,-3.572,-0.446,346.130,434.936,-1032.288
1.817,-2.229,0.206,76.599,503.296,-617.981
1.866,-1.965,0.563,-13.733,468.079,-215.210
2.174,-0.468,-0.625,-51.758,280.762,-27.710
2.160,0.202,-1.325,5.066,-51.147,15.381
1.045,-0.541,0.642,57.678,-225.952,100.098
-0.119,-0.286,2.045,20.813,-165.894,177.979
-0.193,0.041,1.880,-26.245,-35.034,153.320
-0.185,0.467,1.326,-36.560,51.514,45.837
