acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.170,-0.887,0.836,-138.916,-28.015,504.883
-0.080,-1.086,0.858,-125.488,-13.062,503.113
0.057,-1.289,0.737,-87.585,-26.550,507.812
0.267,-1.178,0.974,-84.229,-45.105,499.512
0.321,-1.101,1.072,-100.159,-41.687,465.515
0.367,-0.996,1.136,-90.393,-25.208,415.710
0.413,-0.799,1.163,-62.927,-2.441,298.035
0.538,-0.958,1.170,-59.265,15.991,230.041
0.587,-1.046,1.160,-54.443,23.682,212.708
0.546,-0.981,1.059,-36.133,29.724,196.167
0.430,-0.347,1.253,20.081,45.837,91.919
0.484,-0.316,1.277,17.273,62.073,74.341
0.611,-0.302,1.128,7.690,86.975,44.250
0.720,-0.331,0.979,26.428,75.684,43.091
0.831,-0.496,0.943,65.369,59.631,48.401
0.932,-0.810,0.857,99.243,47.180,45.105
1.043,-0.914,0.340,72.815,6.348,-26.489
-1.738,-0.270,0.634,-259.155,48.401,-1346.496
-2.584,-0.989,1.378,-297.607,33.691,-1520.325
-2.778,-2.675,1.792,-251.404,200.928,-1736.572
-1.211,-4.000,-0.375,87.158,356.445,-1434.143
1.200,-3.648,-0.807,73.730,305.786,-972.961
2.033,-2.625,1.764,-179.932,247.314,-624.084
2.304,-1.320,-0.510,-191.589,164.856,-119.507
1.941,0.460,-1.207,-97.717,61.951,-37.781
-0.043,-0.832,2.048,-43.640,-8.423,82.947
-0.071,-0.120,1.505,-132.324,108.215,55.908
