acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.095,0.347,0.461,171.020,194.702,-49.866
1.512,-0.183,0.677,160.889,270.142,11.169
1.689,-1.371,-0.217,166.504,258.728,266.541
0.902,-2.724,-1.197,204.773,46.753,811.829
-3.170,-4.000,0.255,215.820,-208.435,1502.075
-3.327,-3.180,1.612,-94.421,-104.126,1917.969
-1.688,1.621,1.470,-342.346,150.024,1023.376
2.389,-1.444,-0.430,-121.948,-42.664,-54.504
1.962,-3.542,0.761,377.319,-139.038,-277.100
0.143,-4.000,1.791,214.294,42.908,46.143
-0.143,-3.025,1.189,-418.091,199.829,169.250
0.027,-1.231,-0.160,-483.215,215.515,122.498
0.214,-1.201,0.020,185.608,-75.623,-20.386
0.045,-1.782,0.809,157.959,-123.169,-38.208
0.111,-1.674,0.791,-52.551,-24.048,12.634
0.226,-1.324,0.340,-83.130,4.028,29.297
0.354,-1.149,0.374,13.916,-3.967,-44.312
0.384,-1.213,0.343,4.578,10.864,-55.298
0.418,-1.262,0.271,-10.559,10.681,-63.477
0.412,-1.277,0.204,-7.751,-6.409,-62.012
0.361,-1.225,0.195,-0.122,-26.489,-63.538
0.318,-1.185,0.260,4.150,-34.180,-68.115
0.279,-1.186,0.348,19.897,-40.283,-94.788
0.242,-1.143,0.356,50.171,-39.185,-117.126
0.222,-1.156,0.346,90.332,-42.664,-142.273
0.162,-1.208,0.404,98.938,-44.189,-166.748
0.099,-1.429,0.483,60.486,-38.818,-186.096
0.077,-1.471,0.465,1.465,-33.325,-190.674
0.064,-1.318,0.373,-21.790,-37.292,-188.599
