acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.366,-0.223,0.112,99.304,212.769,240.845
1.288,-0.904,0.696,172.729,253.296,417.175
0.863,-1.627,1.413,201.111,295.593,519.104
0.012,-2.571,1.344,235.352,406.128,790.222
-1.915,-3.708,1.406,182.068,510.559,1306.457
-3.627,-4.000,1.275,148.682,534.607,1460.998
-2.402,-2.086,2.215,-191.345,683.105,1322.449
0.815,0.129,1.363,-367.737,805.725,461.792
2.710,-1.946,-0.601,113.342,393.127,-51.941
0.401,-3.529,2.411,209.412,-47.058,11.414
0.063,-2.539,2.443,-115.845,-156.433,87.280
-0.189,-1.164,2.050,-90.149,-121.887,59.082
-0.262,-0.964,1.896,-79.163,-29.602,-1.587
-0.222,-0.954,1.434,-104.919,50.354,-27.527
0.296,-0.863,0.939,27.039,-112.305,-59.998
0.265,-0.876,0.948,23.132,-110.657,-67.444
0.243,-0.902,0.844,20.386,-116.089,-77.820
0.196,-0.941,0.950,24.292,-139.709,-97.473
0.102,-1.004,1.104,21.973,-142.639,-105.286
0.032,-0.980,1.053,9.460,-142.334,-121.338
-0.010,-0.973,0.994,2.686,-150.574,-132.141
-0.115,-0.940,0.894,4.028,-171.570,-133.179
-0.170,-0.854,0.896,2.441,-197.876,-132.812
-0.265,-0.833,1.037,1.648,-220.398,-134.644
-0.343,-0.786,1.141,5.676,-217.712,-135.559
-0.367,-0.711,1.031,9.827,-206.299,-152.039
