acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.625,-0.595,0.905,193.176,423.950,216.553
0.778,-0.842,0.791,203.979,448.791,342.041
0.883,-1.193,0.865,233.154,429.565,506.287
0.798,-1.947,0.909,223.938,379.944,708.984
-0.133,-2.636,0.979,179.993,310.913,955.994
-2.639,-4.000,1.063,302.551,116.150,1554.993
-1.754,-3.162,0.773,299.561,5.249,1718.506
0.490,-0.804,2.490,-16.052,-127.686,1358.276
1.236,-0.694,1.529,-157.959,92.468,-83.923
0.552,-3.408,-0.141,337.952,-19.897,-238.037
-0.389,-3.866,1.155,55.359,-62.073,-44.128
0.170,-1.084,0.848,-283.447,44.495,49.377
0.329,-1.034,0.629,-0.427,-51.086,11.353
0.300,-1.055,0.682,-16.663,-14.465,-6.348
0.315,-0.994,0.615,-31.494,16.052,-19.775
0.534,-0.996,0.432,-3.113,3.601,-81.055
0.517,-1.100,0.491,0.488,-18.738,-74.524
0.481,-1.134,0.554,-3.906,-36.011,-63.904
0.444,-1.040,0.583,-8.118,-48.279,-60.303
0.438,-0.959,0.602,7.324,-58.411,-69.641
0.421,-1.001,0.661,39.734,-67.261,-85.999
0.383,-1.101,0.742,55.542,-73.547,-104.431
0.337,-1.162,0.768,42.297,-78.430,-120.728
0.309,-1.164,0.762,27.405,-85.266,-131.531
0.282,-1.092,0.734,43.579,-96.313,-144.348
0.185,-1.154,0.741,65.979,-116.333,-177.551
0.109,-1.198,0.742,62.988,-121.582,-184.753
0.052,-1.159,0.726,55.481,-131.836,-190.613
-0.009,-1.058,0.703,50.293,-144.836,-195.068
