acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.000,-1.212,0.980,124.512,305.054,-5.554
2.031,-2.031,0.910,45.166,303.223,154.175
0.402,-3.360,-1.312,5.188,166.260,725.159
-2.701,-4.000,-0.266,95.276,-92.102,1398.071
-3.105,-2.697,0.444,-41.687,-107.300,1750.000
1.419,-1.807,-0.844,44.128,199.036,-41.443
0.642,-4.000,-0.894,334.656,-78.064,-134.521
-0.565,-3.952,1.064,149.780,-131.714,84.045
-0.346,-2.386,1.603,-113.586,26.855,109.497
-0.190,-1.602,0.745,-89.050,149.414,79.712
-0.083,-1.469,-0.127,-45.410,126.770,90.698
-0.019,-1.297,-0.222,3.601,-17.944,110.107
-0.048,-1.205,0.183,17.761,-56.946,88.684
-0.067,-1.124,0.448,-12.512,-32.837,34.058
0.058,-1.191,0.146,-38.086,16.907,-24.536
0.164,-1.188,0.176,-19.470,4.028,-28.320
0.148,-1.201,0.194,-21.545,-1.892,-23.010
0.113,-1.175,0.270,-18.738,-6.042,-27.466
0.086,-1.255,0.310,-22.461,-5.798,-33.813
0.061,-1.376,0.291,-38.147,-5.432,-49.561
0.058,-1.483,0.231,-33.325,-16.479,-52.734
0.028,-1.476,0.205,-28.015,-37.048,-61.829
-0.020,-1.449,0.247,-24.719,-55.664,-84.595
-0.036,-1.368,0.194,-7.690,-69.580,-116.882
-0.078,-1.356,0.159,39.856,-91.614,-156.006
-0.163,-1.490,0.354,62.561,-120.117,-204.102
-0.208,-1.581,0.553,34.607,-113.098,-218.262
-0.165,-1.563,0.552,25.330,-105.652,-218.689
-0.144,-1.469,0.513,35.339,-110.718,-217.224
-0.209,-1.400,0.575,35.034,-115.784,-219.727
-0.260,-1.281,0.561,18.921,-114.807,-224.426
