acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.137,-0.333,0.771,174.499,384.827,45.349
1.204,-1.184,1.012,308.533,467.895,181.641
1.227,-1.688,1.016,336.365,502.075,302.246
0.589,-2.485,-0.257,373.352,381.409,923.523
-1.933,-4.000,-0.191,443.787,214.294,1240.051
-2.641,-3.656,0.387,261.597,-254.272,1945.190
-0.285,0.291,3.162,37.354,-238.586,1681.824
1.516,0.276,1.386,-15.869,131.470,-81.909
1.420,-3.812,-1.724,522.827,-97.595,-317.322
-0.541,-4.000,0.398,115.479,-252.380,-25.757
-0.442,-2.317,1.901,-299.561,-54.871,123.169
-0.424,-1.030,1.200,-194.763,205.261,119.446
0.419,-0.891,-0.718,-17.395,46.753,82.458
0.435,-1.107,0.269,75.073,-88.989,48.767
0.372,-1.213,0.640,44.739,-73.853,12.939
0.400,-1.327,0.551,-4.456,-27.527,-11.292
0.442,-1.303,0.319,-37.964,3.601,-11.841
0.455,-1.138,0.223,-22.827,0.977,2.075
0.436,-1.053,0.381,8.301,-17.944,-52.124
0.453,-1.188,0.346,9.338,-17.334,-59.021
0.434,-1.284,0.327,13.977,-27.283,-60.791
0.421,-1.361,0.337,21.973,-40.039,-56.824
0.372,-1.286,0.490,13.550,-49.377,-67.444
0.352,-1.295,0.503,-3.113,-51.086,-92.773
0.339,-1.340,0.396,-2.930,-54.687,-117.554
0.314,-1.345,0.366,22.888,-69.275,-134.705
0.202,-1.302,0.442,39.734,-87.219,-147.400
0.165,-1.279,0.546,34.241,-94.604,-163.208
0.119,-1.254,0.573,39.246,-87.830,-186.523
0.084,-1.175,0.519,51.331,-86.914,-197.021
-0.005,-1.144,0.427,77.148,-98.572,-240.417
-0.079,-1.145,0.358,66.772,-115.967,-262.817
