acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.965,-0.350,1.290,216.492,364.014,4.456
1.026,-0.749,1.594,203.735,426.208,48.462
1.207,-1.502,1.525,160.522,533.447,214.600
0.920,-3.074,0.040,185.486,502.319,566.345
-1.219,-4.000,0.893,288.757,294.312,1128.845
-3.863,-4.000,1.801,194.031,160.889,1677.856
-3.266,-2.076,2.292,-405.457,526.672,1716.431
0.928,1.478,0.759,-496.277,708.435,1256.836
3.935,-0.342,-2.185,207.092,250.427,-126.526
1.399,-4.000,0.674,506.348,-56.091,-186.157
0.041,-3.675,2.562,-41.992,-259.766,44.434
-0.003,-2.047,2.604,-90.515,-43.884,122.620
0.109,-0.842,0.851,-183.899,213.623,94.971
0.601,-0.835,0.648,88.745,-116.272,-46.387
0.505,-1.060,0.770,69.641,-101.196,-46.997
0.485,-0.987,0.668,45.349,-83.496,-37.903
0.552,-0.867,0.698,26.794,-57.251,-98.938
0.585,-0.989,0.712,27.832,-59.326,-113.464
0.585,-1.098,0.656,25.757,-71.655,-133.911
0.533,-1.125,0.634,39.429,-114.868,-144.226
0.448,-1.099,0.645,54.443,-148.499,-153.687
0.322,-1.092,0.746,58.167,-161.438,-161.255
0.211,-1.115,0.817,58.716,-175.903,-182.922
0.165,-1.079,0.789,76.050,-179.565,-198.853
0.085,-1.123,0.758,94.482,-188.049,-216.736
-0.059,-1.253,0.812,72.876,-191.711,-221.313
-0.079,-1.189,0.755,46.204,-192.017,-215.881
-0.132,-1.067,0.709,56.702,-201.599,-219.788
-0.256,-1.123,0.735,65.369,-205.139,-223.572
-0.358,-1.125,0.781,63.904,-203.308,-229.736
-0.405,-1.024,0.682,45.715,-200.073,-234.131
