acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.748,-0.964,-0.045,263.977,-36.072,-92.041
1.027,-1.012,0.136,269.348,-27.344,-81.604
1.380,-1.048,0.283,313.904,12.024,-15.076
1.617,-1.112,0.543,364.441,29.114,53.894
1.578,-1.426,0.778,380.188,30.579,135.132
1.311,-1.569,0.839,265.259,7.019,266.174
0.990,-1.440,0.866,210.571,1.099,300.171
0.684,-1.571,0.842,87.524,18.494,358.765
0.318,-2.018,0.795,31.372,56.335,395.386
-0.214,-2.348,0.846,-55.542,116.577,427.612
-0.940,-2.428,0.529,-204.773,199.280,409.973
-1.226,-2.815,0.262,-378.662,319.519,322.998
-1.366,-3.046,0.391,-376.221,384.766,270.386
-1.144,-2.595,0.673,-278.320,418.091,168.518
-0.890,-2.546,1.074,-220.642,392.090,25.879
-0.490,-2.682,1.148,-337.402,297.180,-101.257
0.235,-1.786,0.965,-297.791,151.489,-196.655
0.567,-1.147,1.185,-53.223,5.798,-278.931
0.678,-1.323,1.771,66.406,-103.333,-371.765
1.562,-1.834,2.460,120.239,-148.560,-473.572
1.885,-2.273,2.609,132.629,-173.706,-536.987
3.092,-2.959,2.685,-27.283,-266.357,-496.033
3.546,-2.503,2.178,-44.006,-316.406,-477.356
3.409,-2.413,1.440,10.498,-532.410,-529.663
2.882,-3.018,0.119,12.207,-728.210,-605.774
3.190,-2.527,-1.149,9.888,-814.697,-640.137
3.450,-1.167,-2.237,41.443,-872.742,-733.215
2.796,-0.644,-2.146,123.596,-817.688,-773.193
2.095,-1.676,-0.187,356.323,-507.141,-571.228
2.848,-1.626,0.772,259.155,-118.347,-263.367
2.217,-0.181,-0.299,-123.779,137.024,-90.759
1.780,-0.256,-0.801,-293.579,249.451,18.188
1.106,0.050,-1.489,-224.854,233.520,102.722
0.919,0.349,-1.601,-136.597,149.292,83.679
0.781,0.314,-1.529,-51.270,51.270,42.908
0.443,0.085,-1.204,-2.014,-20.874,15.076
