acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.235,-0.171,0.407,95.032,274.780,67.200
1.506,-0.776,0.526,111.084,299.500,132.202
1.389,-1.524,0.236,188.049,333.984,347.534
0.602,-2.502,-0.253,230.225,292.480,696.777
-1.322,-4.000,-0.264,248.047,57.373,1404.602
-1.991,-3.933,0.289,135.254,-55.908,1677.429
-0.140,-1.030,2.084,-123.413,38.574,1121.826
1.453,-0.696,1.999,-218.323,198.242,162.415
1.944,-3.596,0.536,-14.893,198.120,-76.416
0.418,-4.000,0.790,129.089,-7.874,75.073
-0.069,-2.445,1.265,-185.242,-23.437,140.930
-0.193,-1.094,1.153,-96.375,66.467,85.327
0.211,-1.134,0.549,25.085,-28.931,22.278
0.228,-1.092,0.558,19.531,-24.048,22.217
0.460,-1.039,0.411,-14.343,-0.671,-23.621
0.347,-1.118,0.527,-4.700,-16.357,-74.097
0.309,-1.169,0.550,-10.193,-14.221,-74.219
0.283,-1.114,0.536,-20.386,-20.203,-73.303
0.074,-1.122,0.636,13.184,-66.711,-120.544
0.012,-1.161,0.747,7.507,-61.768,-121.887
-0.001,-1.129,0.691,-14.282,-53.040,-131.592
-0.021,-1.110,0.593,-15.930,-62.256,-139.160
-0.062,-1.071,0.580,-4.761,-80.383,-150.330
-0.147,-1.061,0.636,1.953,-96.252,-166.809
-0.183,-1.032,0.615,6.226,-109.436,-185.791
-0.228,-1.055,0.616,2.258,-123.596,-197.998
-0.256,-1.026,0.625,-1.709,-126.892,-191.650
