acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.536,-0.337,-0.207,85.327,229.797,-38.025
1.978,-1.059,-0.290,132.874,203.308,25.452
1.605,-2.223,-0.110,254.333,73.181,465.820
-0.048,-3.199,-0.211,176.086,-44.189,999.817
-3.076,-4.000,0.477,106.689,-103.760,1605.408
-3.327,-3.072,1.856,-89.233,116.638,1726.135
1.915,-2.504,-1.001,255.554,-54.443,-308.838
0.990,-4.000,-0.702,454.468,-181.702,-268.921
-0.519,-3.309,1.728,-89.294,-139.709,92.163
-0.402,-1.731,1.658,-158.325,-20.081,130.920
-0.438,-1.419,0.459,-187.256,248.657,154.358
0.221,-1.305,0.510,30.457,-0.488,-52.124
0.233,-1.373,0.393,13.916,7.080,-43.335
0.226,-1.367,0.188,-12.634,-0.793,-5.676
0.315,-1.205,0.321,-7.446,6.592,-55.359
0.313,-1.196,0.314,-15.137,2.869,-51.880
0.301,-1.128,0.303,-36.194,-12.329,-43.579
0.218,-1.148,0.452,-0.549,-28.748,-72.449
0.190,-1.235,0.500,-19.958,-20.447,-82.947
0.153,-1.233,0.363,-41.260,-18.372,-91.187
0.126,-1.205,0.330,-30.151,-23.132,-92.590
0.061,-1.201,0.352,-3.723,-35.706,-98.083
0.007,-1.156,0.441,-1.221,-46.753,-111.267
-0.032,-1.127,0.469,6.226,-60.974,-143.372
-0.112,-1.233,0.525,9.827,-64.026,-149.963
-0.141,-1.294,0.553,14.038,-69.824,-149.902
-0.147,-1.256,0.530,21.057,-79.834,-148.743
-0.176,-1.115,0.487,24.963,-98.145,-158.508
-0.215,-1.114,0.516,26.611,-116.821,-171.570
-0.281,-1.148,0.515,24.719,-131.531,-172.974
