acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.351,-0.106,0.081,275.696,231.934,59.692
1.457,-0.687,0.904,457.153,312.988,249.390
1.338,-0.989,1.858,472.046,433.533,419.006
1.192,-0.823,2.266,356.140,575.867,582.520
0.992,-1.369,-0.264,287.415,620.483,773.315
0.001,-3.473,-0.318,426.880,434.998,1067.139
-2.347,-4.000,1.329,335.327,131.165,1662.048
-3.306,-3.229,1.319,18.311,70.984,1824.707
0.108,1.263,2.533,-234.314,133.118,1082.642
2.213,0.545,1.728,-214.478,165.710,93.445
1.962,-2.503,1.094,367.676,137.695,-201.233
0.516,-4.000,0.639,303.955,17.822,-60.913
0.095,-3.358,1.274,-223.877,-55.298,75.867
-0.027,-1.182,1.372,-220.154,25.513,126.282
0.108,-0.943,0.868,-102.417,129.028,48.035
0.423,-0.948,0.670,53.528,-46.936,-142.273
0.439,-0.991,0.523,43.396,-54.626,-131.714
0.304,-1.022,0.636,23.682,-61.890,-103.577
0.276,-1.057,0.663,16.907,-53.101,-90.637
0.248,-1.076,0.729,-4.028,-45.044,-85.876
0.210,-1.120,0.784,-33.691,-36.377,-88.867
0.137,-1.292,0.703,-44.861,-28.748,-88.196
0.073,-1.335,0.666,-37.537,-33.142,-79.834
-0.008,-1.339,0.774,-2.808,-56.763,-83.252
-0.128,-1.450,0.821,3.479,-76.904,-91.248
-0.068,-1.365,0.746,11.353,-127.686,-115.051
-0.121,-1.406,0.854,13.916,-156.372,-133.667
-0.143,-1.429,0.895,15.137,-177.490,-145.813
-0.144,-1.285,0.871,21.423,-187.744,-151.184
-0.162,-1.058,0.752,49.500,-217.590,-173.889
