acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.525,-1.503,0.666,208.862,322.144,268.066
0.386,-1.658,0.929,264.343,370.972,536.804
-0.205,-1.980,1.389,300.903,425.842,822.998
-1.594,-3.573,1.551,299.316,441.650,1154.541
-2.865,-4.000,1.974,273.010,422.729,1536.865
-2.337,-1.007,2.595,28.381,429.199,1447.082
2.275,-0.178,-0.776,-408.997,374.207,474.731
2.011,-2.792,-0.352,320.557,-165.405,-132.141
-0.105,-4.000,1.742,432.007,-256.409,-19.226
-0.223,-2.783,2.449,-143.005,-94.482,-4.333
0.104,-1.678,1.467,-287.048,3.662,-9.094
0.120,-1.158,0.594,-136.047,154.175,5.432
0.290,-1.045,0.677,31.860,-68.420,-11.780
0.315,-1.007,0.708,-2.930,-37.903,-26.428
0.358,-0.954,0.685,-9.399,-16.724,-42.786
0.391,-0.958,0.619,-6.104,-9.460,-52.490
0.421,-1.036,0.580,2.625,-10.559,-76.294
0.437,-1.062,0.602,15.503,-28.503,-89.783
0.410,-1.095,0.661,14.954,-49.622,-107.056
0.333,-1.226,0.783,-1.038,-64.636,-118.896
0.305,-1.212,0.783,-1.465,-76.904,-114.197
0.311,-1.077,0.663,31.738,-98.328,-119.812
0.261,-1.043,0.666,45.654,-113.220,-129.517
0.188,-1.103,0.744,43.945,-144.897,-163.330
0.111,-1.121,0.792,34.790,-151.062,-175.659
0.051,-1.165,0.817,31.921,-150.879,-177.429
-0.030,-1.105,0.820,20.447,-149.109,-176.392
