acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.778,0.621,0.740,172.913,260.254,-39.490
1.305,-0.664,1.383,197.937,260.437,-23.682
1.410,-1.121,1.460,59.387,279.846,81.604
1.605,-2.000,0.568,-10.132,238.464,350.830
0.292,-3.795,0.190,132.935,-21.912,1022.522
-2.015,-4.000,0.498,-19.714,-78.979,1453.064
-3.169,-3.836,-0.247,-73.608,-77.209,1592.224
-1.394,-1.647,1.353,-385.315,169.556,1192.261
0.276,-0.531,1.090,-367.554,445.984,377.014
1.543,-1.392,-1.150,295.471,191.223,-152.100
0.249,-3.802,-0.336,286.438,-207.153,-229.370
-0.393,-3.124,1.459,-0.854,-284.241,-95.459
-0.402,-1.808,1.677,42.908,-129.639,17.029
-0.409,-1.679,1.335,-14.648,27.100,44.678
-0.360,-1.572,0.595,-136.963,86.670,46.143
-0.247,-1.317,0.281,-115.967,73.730,56.030
0.072,-1.198,0.671,52.673,-62.439,-95.764
0.048,-1.330,0.736,22.400,-51.270,-83.374
0.050,-1.229,0.707,-11.292,-35.522,-56.091
0.079,-1.025,0.670,-18.799,-27.527,-53.223
-0.023,-1.172,0.542,31.433,-80.811,-147.949
-0.113,-1.233,0.594,24.109,-99.792,-146.851
-0.164,-1.221,0.642,23.010,-109.070,-136.353
-0.226,-1.128,0.631,38.574,-112.488,-133.667
-0.267,-1.023,0.646,64.270,-116.272,-155.396
-0.399,-1.144,0.772,45.044,-108.154,-180.420
-0.449,-1.176,0.764,6.287,-94.177,-186.401
-0.428,-1.069,0.641,-2.930,-91.736,-186.340
-0.470,-0.961,0.554,9.460,-101.379,-190.552
