acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.226,-0.110,0.241,184.631,200.500,46.631
1.464,-0.725,0.842,225.342,215.210,101.990
1.445,-1.535,1.557,265.015,278.992,264.343
1.310,-1.900,1.459,221.619,401.550,663.696
0.716,-2.672,0.394,282.043,338.196,1048.767
-1.064,-3.941,0.267,302.429,261.963,1264.221
-3.040,-4.000,0.418,114.929,82.092,1859.802
-2.082,-1.449,1.525,-267.700,158.447,1609.436
1.634,1.636,0.681,-198.364,237.305,406.677
2.949,-2.327,-1.028,583.862,-57.068,-270.935
-0.329,-4.000,2.261,382.019,-170.959,-116.699
-0.312,-2.420,2.248,-378.052,183.289,194.824
0.377,-1.285,0.525,113.525,-147.766,21.240
0.330,-1.404,0.966,49.255,-107.483,26.855
0.363,-1.377,0.898,-26.062,-31.616,38.696
0.415,-1.120,0.549,-59.143,16.174,36.133
0.547,-1.060,0.435,43.579,-59.082,-77.820
0.516,-1.168,0.556,38.879,-51.758,-85.632
0.502,-1.292,0.570,27.039,-44.067,-85.999
0.490,-1.212,0.527,-17.456,-29.846,-89.111
0.486,-1.110,0.444,-15.686,-37.598,-107.117
0.425,-1.147,0.419,-6.042,-55.054,-129.089
0.298,-1.184,0.471,-10.376,-72.937,-156.250
0.259,-1.205,0.467,-17.944,-91.370,-184.265
0.173,-1.218,0.474,-17.090,-109.314,-203.735
0.036,-1.275,0.563,-4.150,-118.835,-213.745
-0.104,-1.298,0.661,-3.418,-117.004,-231.506
-0.226,-1.271,0.583,-8.240,-118.774,-265.686
-0.394,-1.211,0.520,0.671,-139.343,-292.847
-0.566,-1.163,0.591,16.479,-162.842,-309.875
-0.691,-1.141,0.601,38.330,-162.354,-312.561
-0.715,-1.034,0.533,37.842,-163.147,-315.796
-0.738,-0.852,0.470,32.227,-164.124,-318.848
-0.833,-0.829,0.384,58.350,-165.588,-279.541
