acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.016,0.704,0.022,250.854,68.420,-157.959
1.199,0.516,0.230,293.945,90.271,-101.257
1.787,-0.302,1.655,273.987,148.804,13.855
2.327,-0.950,2.248,202.148,253.418,225.952
2.537,-1.412,1.908,67.444,369.812,692.566
1.328,-2.582,1.099,13.794,378.601,866.394
-1.093,-3.989,0.705,-74.280,367.554,1408.142
-3.266,-4.000,0.386,-84.106,320.801,1641.052
0.205,1.330,2.645,-307.556,426.880,1298.584
1.983,0.354,1.850,-133.606,542.542,207.764
1.724,-3.958,-0.362,229.431,140.930,-173.767
-0.413,-4.000,1.066,38.025,-253.113,55.359
-0.848,-1.236,2.151,-127.869,-265.991,104.614
-1.006,-1.276,1.774,-72.876,-15.442,-14.648
-0.855,-1.464,1.245,-123.535,91.736,-11.841
-0.534,-1.170,0.759,-123.352,109.924,10.803
-0.163,-0.854,0.870,36.072,-138.123,-85.205
-0.587,-0.899,0.575,17.517,-88.318,-120.850
-0.705,-0.916,0.635,9.033,-96.008,-120.728
-0.746,-0.761,0.581,17.334,-98.999,-132.996
-0.902,-0.821,0.426,38.574,-140.991,-159.180
-0.959,-0.782,0.527,36.987,-150.574,-157.349
-0.974,-0.734,0.550,35.706,-149.231,-151.733
-1.108,-0.766,0.526,51.941,-150.085,-146.240
-1.138,-0.818,0.534,65.125,-149.292,-146.118
-1.139,-0.789,0.624,48.096,-139.893,-147.034
-1.140,-0.694,0.602,45.166,-134.033,-148.804
-1.136,-0.713,0.543,41.809,-141.479,-149.475
-1.034,-0.489,0.490,20.203,-150.940,-153.625
