acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.393,-0.527,-0.119,243.347,112.244,18.982
1.687,-1.676,0.019,140.076,61.462,304.688
0.980,-2.668,-0.685,178.345,-63.110,662.537
-1.215,-4.000,-0.152,183.472,-207.703,1129.700
-2.884,-4.000,0.713,36.926,-168.945,1512.451
-1.898,-2.966,1.659,-159.058,64.331,1418.640
1.384,-2.731,-1.216,148.132,21.484,-12.146
-0.293,-4.000,1.369,183.533,-162.659,-31.067
-0.524,-3.017,2.225,-60.425,-41.931,54.382
-0.313,-1.526,0.614,-283.630,237.671,162.537
0.204,-0.761,-0.927,-186.829,293.091,157.959
0.551,-0.916,-0.839,51.331,-23.804,42.053
0.385,-1.337,0.225,96.252,-146.973,-8.301
0.221,-1.548,0.950,47.424,-105.103,-20.752
0.216,-1.546,0.832,-35.767,-9.644,-7.568
0.302,-1.310,0.251,-78.796,33.997,5.981
0.424,-1.224,0.460,2.258,-12.512,-116.028
0.479,-1.255,0.322,-14.648,-3.906,-104.187
0.494,-1.208,0.220,-11.597,-15.930,-85.388
0.478,-1.122,0.248,-1.526,-34.363,-80.200
0.428,-1.169,0.425,9.827,-45.227,-92.957
0.374,-1.253,0.467,-0.183,-49.805,-122.681
0.359,-1.262,0.363,4.211,-65.308,-138.184
0.292,-1.288,0.353,21.912,-92.529,-147.156
0.186,-1.348,0.492,20.203,-108.948,-152.649
0.103,-1.343,0.550,3.113,-109.619,-160.889
0.041,-1.245,0.499,2.808,-108.093,-175.476
-0.033,-1.222,0.523,12.085,-107.361,-197.449
-0.121,-1.362,0.592,1.587,-100.464,-208.374
-0.173,-1.388,0.547,-18.250,-95.581,-201.050
-0.206,-1.243,0.433,-22.278,-103.699,-191.956
