acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.099,-0.469,0.941,157.043,429.016,-66.528
1.303,-0.866,0.984,158.020,430.908,128.906
1.588,-1.722,0.906,142.639,361.816,491.760
0.619,-3.040,0.649,172.241,212.524,1028.320
-3.646,-4.000,0.991,189.941,74.097,1613.159
-3.007,-3.496,0.618,-125.000,45.593,1932.495
-0.413,-0.517,1.862,-371.582,153.625,1582.947
2.663,0.080,-0.643,-121.094,160.706,-105.286
0.816,-3.885,-0.706,652.588,-249.817,-269.348
-0.604,-1.809,2.206,-288.635,22.888,2.869
-0.579,-1.078,0.770,-114.441,229.858,27.588
-0.335,-1.070,-0.447,-151.245,203.735,47.607
0.188,-1.233,0.746,53.955,-19.775,-19.653
0.182,-1.284,0.660,1.343,-2.441,3.784
0.205,-1.043,0.627,-33.691,4.761,10.254
0.146,-1.079,0.531,-16.418,5.188,-36.499
0.151,-1.150,0.522,-30.029,3.967,-38.696
0.148,-1.182,0.551,-40.039,3.479,-44.006
0.143,-1.158,0.393,49.683,-27.649,-98.145
0.018,-1.368,0.455,60.181,-52.673,-114.990
-0.062,-1.462,0.528,36.377,-67.322,-119.629
-0.122,-1.437,0.606,24.353,-68.359,-121.216
-0.151,-1.344,0.624,28.809,-64.758,-124.756
-0.195,-1.292,0.581,77.820,-60.059,-152.100
-0.276,-1.332,0.605,77.454,-63.843,-173.035
-0.322,-1.375,0.667,49.500,-66.284,-179.565
-0.263,-1.150,0.674,78.003,-83.252,-183.960
-0.291,-1.107,0.683,124.390,-111.755,-198.791
-0.428,-1.172,0.813,125.671,-123.962,-205.261
-0.465,-1.021,0.756,67.200,-141.663,-211.975
