acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.571,-1.566,1.063,177.490,202.209,483.948
0.213,-2.335,1.427,180.115,321.228,718.994
-0.952,-3.192,0.977,142.822,397.583,1017.883
-2.574,-4.000,0.712,79.285,392.273,1340.027
-3.934,-3.916,0.528,-274.231,453.552,1681.946
-2.031,-0.826,0.769,-565.430,689.148,1283.875
1.780,1.508,-0.492,-313.049,660.522,466.431
3.751,0.174,-1.275,454.346,128.906,-121.826
1.460,-3.554,0.844,613.464,-123.047,-244.873
0.035,-4.000,2.415,48.706,-312.683,-133.240
-0.166,-3.154,2.653,-135.681,-154.480,90.027
-0.089,-1.856,2.066,-144.043,41.565,196.838
0.020,-1.079,1.141,-191.345,149.231,138.916
0.385,-0.952,0.626,4.639,-91.064,-121.582
0.429,-0.943,0.622,-0.793,-82.703,-120.789
0.448,-0.993,0.598,-2.991,-66.223,-115.906
0.181,-1.016,0.669,34.424,-101.196,-154.419
0.147,-1.068,0.668,37.048,-101.135,-159.058
0.021,-1.190,0.653,51.514,-105.957,-161.987
-0.082,-1.237,0.680,42.419,-117.371,-154.053
-0.178,-1.283,0.775,32.104,-119.324,-151.917
-0.232,-1.261,0.892,10.132,-110.168,-159.607
-0.223,-1.199,0.835,22.034,-108.948,-185.547
-0.298,-1.330,0.795,6.592,-120.544,-205.566
-0.393,-1.371,0.777,-39.612,-132.935,-197.937
-0.373,-1.162,0.613,-47.302,-141.907,-190.002
