acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.311,-0.362,0.257,81.055,180.481,165.894
1.715,-0.785,0.311,107.422,208.008,267.578
1.757,-1.410,-0.266,122.131,213.623,568.237
0.679,-2.845,-0.614,162.476,168.152,747.620
-2.049,-4.000,0.283,99.792,23.682,1520.080
-3.012,-3.748,0.726,-140.808,120.117,1814.331
2.390,0.922,-1.618,62.988,-26.428,156.189
1.631,-3.723,0.308,500.000,-221.680,-181.152
-0.482,-3.790,2.342,25.024,4.150,70.679
-0.162,-1.711,0.368,-456.299,283.508,240.479
0.910,-0.268,-1.359,67.688,30.701,88.074
0.344,-1.797,0.700,195.740,-160.950,2.441
0.204,-1.893,1.246,48.645,-114.014,4.944
0.338,-1.439,0.666,-137.329,71.228,72.998
0.582,-1.034,0.535,8.484,-27.222,-23.865
0.614,-1.053,0.459,-23.682,9.094,-25.024
0.700,-1.026,0.220,-41.199,14.160,-8.484
0.658,-0.980,0.327,11.047,-27.222,-24.109
0.664,-0.991,0.309,-15.808,-20.203,-31.921
0.675,-0.986,0.318,-26.184,-18.555,-33.386
0.674,-0.991,0.361,-27.771,-17.883,-34.668
0.700,-0.994,0.368,-27.405,-21.973,-41.138
0.711,-0.992,0.355,-25.085,-33.691,-52.185
0.706,-1.042,0.381,-21.667,-47.546,-61.646
0.646,-1.117,0.441,-21.790,-58.472,-64.575
0.590,-1.117,0.495,-21.301,-65.552,-65.491
0.503,-1.091,0.587,-12.695,-67.505,-91.919
0.440,-1.190,0.597,-4.028,-70.923,-126.160
0.367,-1.292,0.618,-19.836,-76.721,-139.221
0.318,-1.229,0.567,-37.720,-88.745,-150.513
0.069,-1.094,0.573,34.973,-141.846,-207.703
-0.021,-1.127,0.649,26.550,-143.250,-218.201
-0.591,-0.968,0.470,-8.057,-149.719,-282.043
