acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.195,-0.707,1.132,177.795,369.873,-111.267
1.450,-1.281,1.243,139.099,365.112,189.758
1.547,-2.033,0.153,90.332,233.765,674.194
-0.093,-3.279,-0.962,116.821,-57.068,1209.656
-2.698,-4.000,-0.901,4.395,-344.604,1716.553
-1.019,-1.319,1.706,-66.101,-308.228,1615.906
0.222,-0.052,1.797,-137.451,45.654,235.779
1.110,-3.506,-0.399,85.266,10.254,-232.788
-0.337,-4.000,0.330,129.395,-74.219,31.616
-0.782,-2.446,1.643,-225.037,42.419,181.274
-0.527,-1.016,0.487,-312.378,166.870,133.362
-0.198,-1.657,0.678,83.191,-116.577,-13.184
-0.182,-1.719,0.698,28.992,-76.050,6.897
-0.107,-1.332,0.345,-61.218,23.682,48.706
0.181,-1.152,0.287,41.321,-1.160,-77.820
0.174,-1.177,0.300,35.095,2.930,-61.584
0.154,-1.198,0.264,25.696,9.399,-41.504
0.052,-1.212,0.260,36.560,13.916,-52.673
0.026,-1.287,0.276,44.617,16.602,-54.565
0.036,-1.294,0.266,51.514,16.357,-60.303
0.038,-1.264,0.247,55.481,11.475,-73.853
0.014,-1.286,0.270,62.866,4.578,-89.416
-0.023,-1.345,0.318,65.796,1.526,-103.943
-0.055,-1.256,0.312,63.782,-0.610,-117.920
-0.073,-1.201,0.306,73.303,-14.832,-131.409
-0.115,-1.202,0.398,78.247,-22.522,-130.676
-0.176,-1.119,0.494,70.007,-19.165,-133.240
