acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.247,-0.515,0.492,458.984,249.878,31.433
1.428,-1.047,1.111,466.125,272.888,216.858
1.350,-1.509,1.701,334.106,339.966,552.734
1.255,-1.915,1.645,298.950,362.183,671.753
0.870,-3.037,1.252,211.914,351.868,1074.280
0.041,-4.000,1.015,267.029,280.762,1412.292
0.095,-4.000,-0.109,404.114,45.044,1645.996
1.368,-2.839,2.141,-279.968,31.982,825.439
2.195,-2.719,0.498,0.427,134.705,258.118
1.879,-3.359,0.098,311.523,54.138,158.691
-0.453,-3.908,1.401,203.613,-92.590,106.567
-0.296,-2.491,1.159,-264.465,-20.447,69.336
-0.303,-1.700,0.930,-134.094,64.026,41.687
-0.368,-1.751,0.695,-115.601,93.689,24.841
-0.284,-1.825,0.522,-111.572,98.694,18.616
-0.147,-1.820,0.561,-75.134,61.646,27.283
0.008,-1.726,0.598,-50.476,13.550,7.385
0.171,-1.528,0.599,-16.541,-48.706,-56.824
0.283,-1.531,0.682,13.855,-106.262,-147.766
0.379,-1.881,0.771,64.331,-158.447,-226.868
0.419,-2.252,1.195,103.638,-201.233,-285.400
0.554,-2.116,1.293,117.126,-208.374,-332.642
0.521,-1.946,0.852,193.237,-276.855,-482.666
0.190,-2.001,0.667,213.013,-311.340,-525.269
-0.175,-2.047,0.602,233.643,-408.997,-564.087
-0.407,-1.905,0.864,195.312,-417.603,-520.630
-0.412,-1.492,1.016,177.002,-375.488,-456.543
-0.287,-0.889,0.790,185.669,-324.097,-413.452
