acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.757,-1.288,0.508,89.111,158.142,196.228
0.422,-1.824,0.764,152.954,230.225,504.456
-0.236,-2.212,0.992,156.799,283.081,782.288
-1.622,-3.332,1.326,149.841,330.444,1130.371
-3.312,-4.000,1.009,64.941,358.276,1521.728
1.190,-1.052,-0.130,-386.536,468.872,666.199
2.203,-2.262,-0.528,284.241,76.538,-76.904
0.732,-3.985,0.729,493.408,-65.247,-128.723
0.155,-3.388,1.758,-65.491,-133.057,-131.592
0.189,-2.316,1.515,-168.579,-19.592,-62.561
-0.018,-1.908,0.950,-83.984,68.787,8.911
-0.034,-1.573,0.166,-94.727,85.571,37.598
-0.060,-1.527,0.081,-108.826,38.330,40.466
-0.028,-1.381,0.077,-69.702,-24.963,27.100
0.045,-1.217,0.126,-19.226,-83.130,-18.250
0.081,-1.178,0.260,13.672,-121.033,-78.369
0.006,-1.371,0.482,25.940,-136.475,-121.704
-0.001,-1.530,0.618,21.790,-133.667,-135.559
0.054,-1.527,0.719,-4.333,-104.431,-137.146
0.147,-1.425,0.679,13.184,-89.539,-153.259
0.116,-1.453,0.691,28.137,-87.891,-166.077
0.044,-1.622,0.780,11.169,-85.266,-195.557
0.044,-1.631,0.732,-11.780,-84.839,-199.829
0.055,-1.489,0.609,-34.241,-106.873,-211.548
0.037,-1.317,0.557,-20.508,-134.766,-226.929
-0.039,-1.177,0.599,-20.569,-146.362,-236.267
