acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.290,-0.948,0.191,336.487,220.825,14.648
1.367,-1.768,0.350,301.758,189.758,282.043
1.089,-2.753,0.300,285.706,102.600,689.636
-0.358,-3.265,0.830,278.320,7.446,1166.321
-4.000,-4.000,1.323,79.956,72.205,1865.478
-3.678,-2.251,0.752,-55.115,109.558,1979.126
-0.918,0.546,1.063,-750.488,440.796,702.637
3.238,-0.118,-3.251,356.201,110.229,-210.815
-0.824,-4.000,1.906,732.422,-378.174,-259.460
-0.608,-3.840,3.378,-201.172,-181.458,-21.423
-0.372,-2.359,2.824,-205.749,247.620,172.363
0.080,-1.024,-0.898,-238.037,328.674,191.284
0.716,-0.634,-1.230,-23.682,26.672,125.000
0.184,-1.116,0.881,31.189,-149.475,6.165
0.096,-1.285,1.011,7.629,-50.049,6.165
0.143,-1.212,0.689,-54.260,33.142,21.667
0.455,-1.130,0.498,15.747,-21.606,-55.115
0.431,-1.143,0.498,4.089,-6.592,-39.490
0.447,-1.033,0.417,-8.362,-1.526,-25.818
0.397,-1.093,0.420,22.705,-69.153,-40.894
0.353,-1.186,0.493,14.099,-68.420,-47.424
0.312,-1.165,0.506,19.104,-63.843,-54.993
0.278,-1.226,0.492,27.222,-64.514,-64.392
0.204,-1.346,0.595,18.494,-68.115,-71.106
0.188,-1.339,0.599,16.357,-73.853,-75.073
0.175,-1.280,0.495,53.589,-95.581,-86.304
0.116,-1.397,0.579,92.957,-130.615,-111.877
0.088,-1.571,0.669,92.346,-161.682,-140.259
0.069,-1.592,0.644,75.928,-195.984,-163.086
-0.011,-1.546,0.668,74.646,-204.773,-166.138
-0.088,-1.535,0.732,59.814,-210.388,-170.410
-0.112,-1.487,0.703,52.673,-205.566,-170.898
-0.129,-1.317,0.572,50.781,-205.444,-172.363
