acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.093,-0.646,0.729,60.303,156.250,75.012
1.199,-1.032,0.415,14.343,152.893,219.055
1.230,-1.385,-0.040,10.132,95.032,418.457
1.093,-1.882,-0.381,44.983,-9.460,663.086
0.370,-3.194,-0.493,16.541,-113.647,951.111
-1.989,-4.000,-0.241,-97.229,-149.109,1468.872
-1.090,-2.489,0.322,-152.954,-19.897,1369.018
1.166,-0.735,-0.732,11.414,-17.761,616.943
1.556,-2.774,-1.229,333.923,-214.233,-0.793
0.094,-4.000,0.798,278.992,-168.274,-60.852
-0.504,-3.806,1.693,-170.837,106.140,65.796
-0.220,-1.641,-0.609,-325.745,264.099,82.458
0.185,-0.865,-1.256,-95.703,105.591,33.447
0.240,-1.023,-0.586,59.753,-57.129,-19.043
0.125,-1.439,0.325,58.899,-88.684,-28.625
0.156,-1.477,0.587,-14.404,-26.489,-4.395
0.259,-1.178,0.314,-64.209,31.311,12.512
0.534,-1.128,0.245,12.634,-2.441,-54.504
0.538,-1.192,0.255,-4.700,10.498,-56.396
0.531,-1.178,0.143,-42.114,34.363,-48.096
0.484,-1.175,0.053,-41.870,33.386,-42.908
0.413,-1.219,0.076,-42.358,25.269,-40.039
0.362,-1.359,0.162,-61.707,23.926,-55.054
0.332,-1.424,0.110,-43.457,18.372,-69.458
0.218,-1.511,0.182,-15.503,-4.761,-94.727
0.164,-1.557,0.289,-27.161,-22.217,-124.939
0.147,-1.592,0.381,-52.917,-24.048,-150.940
0.174,-1.559,0.353,2.258,-41.992,-184.509
0.116,-1.590,0.486,26.550,-52.490,-196.533
0.054,-1.648,0.635,5.676,-66.406,-234.253
0.061,-1.602,0.666,-27.344,-66.284,-244.751
0.085,-1.287,0.559,-23.254,-70.435,-249.756
0.062,-1.178,0.519,-16.479,-82.458,-257.507
0.046,-1.121,0.506,-18.311,-100.464,-262.329
