acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.042,-0.009,-0.631,-6.775,-63.904,-6.714
-1.055,0.029,-0.639,-1.587,-65.735,-9.338
-1.028,0.170,-0.663,6.165,-69.275,-18.616
-1.023,0.185,-0.698,16.724,-76.904,-29.358
-1.053,0.281,-0.833,52.063,-103.760,-38.025
-1.069,0.499,-0.975,66.284,-131.897,-51.575
-1.023,0.620,-1.086,74.036,-150.024,-60.425
-0.900,0.606,-0.847,104.248,-185.913,-76.233
0.970,0.160,0.754,60.913,243.774,-82.397
1.196,-0.315,1.296,56.396,329.224,-3.113
1.500,-0.814,1.583,48.279,417.358,134.155
1.633,-0.905,1.665,4.883,489.136,287.720
1.600,-1.306,1.004,-49.744,529.480,444.336
1.398,-1.579,0.371,-33.813,498.108,753.235
1.166,-1.831,-0.040,29.175,469.360,861.572
0.668,-3.292,0.529,122.314,368.957,1166.321
-0.289,-4.000,0.878,68.542,359.314,1362.121
1.744,-2.538,1.206,142.883,277.405,1208.984
2.699,-1.763,1.631,46.631,245.911,968.567
3.014,-1.944,1.206,-202.087,206.177,258.484
2.789,-2.432,0.756,78.003,137.451,116.455
1.505,-2.487,0.899,99.243,13.000,94.543
1.179,-1.498,0.657,-106.018,-86.182,58.533
1.059,-0.948,0.439,-94.360,-121.521,19.897
0.940,-0.774,0.613,-50.415,-113.098,13.916
0.855,-0.831,0.811,8.057,-45.471,9.338
0.843,-0.765,0.692,-28.381,-1.770,11.841
0.757,-0.709,0.650,27.527,-40.955,-5.249
