acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.220,-1.185,0.314,-11.719,154.602,108.398
-0.209,-1.216,0.215,-19.897,145.996,122.131
-0.204,-1.176,0.181,-19.958,137.512,126.953
-0.154,-1.142,0.345,-10.498,119.568,111.877
-0.149,-1.227,0.382,-17.273,128.235,116.150
-0.115,-1.222,0.362,-20.630,130.859,121.643
-0.075,-1.237,0.327,-24.170,124.634,119.446
-0.053,-1.259,0.283,-28.992,113.098,112.549
-0.076,-1.248,0.290,-29.663,102.783,107.910
-0.096,-1.259,0.315,-26.611,98.389,110.474
-0.072,-1.260,0.283,-31.677,94.727,113.464
-0.027,-1.241,0.186,-37.903,86.304,110.901
-0.018,-1.246,0.181,-38.025,76.172,98.694
0.001,-1.291,0.176,-34.729,71.960,85.815
0.002,-1.300,0.160,-32.410,72.083,78.125
-0.022,-1.275,0.138,-32.959,72.754,72.815
0.001,-1.220,0.046,-24.719,67.200,56.885
0.042,-1.267,-0.048,-8.240,47.363,44.434
0.045,-1.354,-0.046,5.798,21.301,39.856
-0.010,-1.457,-0.002,15.625,-1.648,41.809
-0.101,-1.478,-0.014,21.301,-23.254,40.955
-0.210,-1.432,-0.027,30.396,-45.044,22.644
-0.299,-1.545,-0.002,42.847,-60.669,-5.798
-0.374,-1.804,0.061,71.960,-72.571,-27.039
-0.424,-1.929,0.225,97.778,-83.191,-43.701
-0.458,-1.960,0.406,108.093,-85.693,-68.237
-0.443,-2.108,0.473,133.057,-85.327,-122.192
-0.384,-2.315,0.527,135.620,-98.328,-158.936
-0.342,-2.339,0.726,131.287,-109.070,-195.251
-0.307,-2.289,0.831,137.756,-112.244,-235.413
-0.238,-2.380,0.861,144.531,-120.483,-269.714
-0.124,-2.537,1.052,125.732,-123.962,-283.386
0.035,-2.431,1.096,81.787,-123.474,-289.490
0.204,-2.124,0.919,59.448,-138.672,-308.533
0.402,-1.976,0.714,80.322,-173.462,-335.388
0.525,-1.967,0.762,112.732,-218.506,-342.041
0.676,-1.819,0.789,110.474,-226.135,-334.778
0.762,-1.721,0.798,88.440,-230.347,-313.416
1.116,-1.304,0.678,63.049,-222.107,-286.926
1.180,-1.008,0.685,60.303,-206.055,-262.756
1.399,-0.435,0.452,60.608,-184.143,-243.225
1.568,-0.547,-0.039,-16.418,-185.242,-192.566
1.506,-0.502,-0.319,-33.569,-197.449,-119.263
1.278,-0.145,-0.390,-4.089,-191.406,-63.110
0.759,-0.228,-0.985,-79.834,11.658,-16.052
0.695,-0.253,-1.078,-75.562,32.654,-15.320
0.609,-0.304,-1.022,-72.510,47.058,-13.184
0.459,-0.716,-0.922,-102.234,66.772,15.076
0.395,-0.709,-1.034,-93.689,53.833,28.564
