acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.112,-1.298,0.472,3.540,169.250,153.687
-0.170,-1.361,0.522,-20.386,188.293,175.049
-0.205,-1.261,0.488,-28.503,196.045,181.030
-0.162,-1.192,0.424,-19.897,201.294,172.485
-0.115,-1.290,0.455,-17.395,198.181,167.236
-0.085,-1.399,0.490,-22.156,188.660,170.959
-0.038,-1.517,0.445,-10.864,177.490,180.237
-0.032,-1.609,0.478,6.470,161.255,193.970
-0.015,-1.508,0.535,-1.282,148.376,201.477
-0.014,-1.508,0.546,-17.700,149.475,184.448
-0.058,-1.652,0.492,-28.564,150.085,173.889
-0.118,-1.645,0.416,-46.631,145.813,154.907
-0.160,-1.551,0.289,-38.818,135.193,149.048
-0.240,-1.558,0.179,-30.884,103.455,133.423
-0.380,-1.632,0.073,-22.339,68.298,122.559
-0.554,-1.618,0.077,-16.235,50.110,115.662
-0.672,-1.652,-0.003,-1.038,6.958,74.524
-0.705,-1.868,-0.123,10.986,-8.179,57.678
-0.721,-2.141,0.008,49.988,-50.171,7.202
-0.744,-2.238,0.277,52.307,-49.622,-42.358
-0.713,-2.206,0.435,62.805,-34.973,-110.229
-0.591,-2.226,0.471,72.021,-31.311,-185.120
-0.448,-2.320,0.549,63.477,-39.856,-245.972
-0.226,-2.520,0.641,61.462,-72.083,-273.865
-0.080,-2.469,0.693,71.533,-91.919,-273.132
-0.006,-2.398,0.918,109.558,-155.151,-298.279
0.042,-2.526,1.235,90.942,-165.039,-332.703
0.209,-2.652,1.273,40.833,-157.654,-349.487
0.463,-2.471,0.992,9.888,-169.739,-350.769
0.608,-2.146,0.713,32.837,-205.994,-350.525
0.550,-1.955,0.628,73.059,-239.990,-341.309
0.419,-1.558,0.631,87.158,-255.859,-316.589
0.449,-1.268,0.651,71.838,-250.427,-284.058
0.641,-1.127,0.606,63.477,-243.347,-276.062
0.999,-0.992,0.513,43.213,-211.060,-251.831
1.198,-0.866,0.244,21.606,-188.477,-217.224
1.238,-0.588,-0.157,-4.150,-182.190,-169.250
1.373,-0.347,-0.506,6.897,-186.768,-136.841
1.466,-0.448,-0.470,43.762,-173.279,-123.901
1.429,-0.424,-0.388,44.678,-120.483,-115.540
1.303,-0.308,-0.353,-19.043,-38.635,-102.600
1.219,-0.276,-0.697,-107.666,34.180,-72.388
1.181,-0.074,-1.316,-111.450,53.040,-38.940
1.089,0.059,-1.513,-50.110,26.489,-27.893
0.913,-0.153,-1.399,-19.226,6.775,-18.066
0.762,-0.223,-1.286,-5.005,-4.456,7.935
0.624,-0.312,-1.006,-11.963,3.174,33.325
0.480,-0.460,-1.002,-60.181,68.909,78.674
