acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.175,-1.118,0.534,-9.705,151.550,107.666
-0.153,-1.140,0.591,-11.536,151.978,100.830
-0.111,-1.204,0.620,-16.174,154.236,98.083
-0.078,-1.250,0.580,-20.691,154.175,99.792
-0.062,-1.229,0.556,-29.297,146.423,105.103
-0.075,-1.291,0.569,-22.888,138.855,104.797
-0.066,-1.298,0.540,-17.883,128.235,102.783
-0.024,-1.240,0.483,-22.888,112.854,95.459
-0.024,-1.194,0.448,-32.837,100.891,87.402
-0.023,-1.169,0.415,-34.119,95.398,80.505
-0.114,-1.354,0.187,40.649,5.249,62.561
-0.218,-1.580,0.215,39.124,-12.512,70.068
-0.309,-1.589,0.155,46.143,-38.330,69.214
-0.358,-1.501,0.159,82.397,-74.707,41.382
-0.456,-1.775,0.313,135.193,-113.892,-2.380
-0.500,-2.031,0.407,188.538,-155.762,-33.630
-0.614,-2.367,0.973,179.565,-188.660,-57.068
-0.600,-2.259,1.239,179.749,-184.082,-94.421
-0.524,-2.449,1.375,188.232,-185.425,-120.728
-0.509,-2.700,1.568,174.499,-206.177,-213.867
-0.493,-2.648,1.848,117.493,-198.059,-282.349
-0.427,-2.615,1.953,70.129,-169.861,-337.952
-0.275,-2.701,1.834,47.241,-154.175,-366.211
-0.007,-2.698,1.630,44.373,-164.917,-385.620
0.495,-2.782,1.409,47.546,-197.205,-397.705
0.878,-2.746,1.334,28.320,-253.113,-388.794
1.299,-2.518,1.234,25.574,-274.597,-376.648
1.630,-1.942,1.089,14.526,-271.667,-357.788
1.695,-1.044,0.863,-8.423,-250.854,-318.176
2.005,-0.905,0.173,-7.629,-251.160,-249.695
2.314,-1.135,-0.538,46.387,-287.842,-160.645
2.055,-0.944,-0.403,101.990,-295.288,-80.750
1.665,-0.204,-0.011,84.534,-223.022,-54.932
1.377,0.047,-0.066,27.893,-109.253,-62.378
1.197,-0.303,-0.649,-11.963,-20.813,-46.265
1.043,-0.332,-0.859,-15.076,17.090,-8.606
0.421,-0.151,-1.127,-39.795,30.396,39.795
