acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.361,-1.157,0.321,58.716,184.631,103.455
-0.312,-1.236,0.337,61.768,190.491,107.544
-0.289,-1.260,0.348,57.312,192.688,119.629
-0.229,-1.260,0.384,45.593,186.523,131.714
-0.203,-1.234,0.386,35.828,176.941,139.526
-0.137,-1.206,0.389,31.677,163.086,142.944
-0.120,-1.190,0.410,37.842,146.973,146.118
-0.122,-1.248,0.472,45.532,133.423,147.766
-0.114,-1.285,0.523,32.043,127.930,146.912
-0.097,-1.291,0.497,23.132,126.892,141.357
-0.100,-1.299,0.498,18.921,121.887,132.202
-0.120,-1.328,0.563,16.113,120.789,127.075
-0.110,-1.303,0.603,-7.202,128.845,113.525
-0.058,-1.384,0.461,-25.024,131.409,108.765
-0.023,-1.267,0.213,-19.165,111.755,106.079
-0.086,-1.191,0.277,-20.630,72.449,78.796
-0.147,-1.173,0.312,-20.508,64.209,62.256
-0.128,-1.204,0.240,-8.545,59.814,55.908
-0.119,-1.273,0.158,-0.183,49.866,60.242
-0.151,-1.250,0.074,13.672,32.898,67.993
-0.202,-1.190,-0.070,66.711,-30.640,60.486
-0.274,-1.291,-0.052,113.281,-102.173,32.654
-0.323,-1.409,0.043,119.080,-119.690,24.963
-0.397,-1.627,0.246,115.051,-135.193,18.616
-0.433,-1.736,0.258,109.863,-134.705,13.672
-0.458,-1.755,0.182,140.686,-147.888,-13.733
-0.581,-2.093,0.439,167.786,-169.739,-67.200
-0.723,-2.365,0.873,98.450,-131.226,-135.925
-0.733,-2.456,0.953,48.157,-70.312,-169.922
-0.616,-2.473,0.794,56.213,-44.373,-207.886
-0.469,-2.663,0.825,85.205,-61.890,-249.939
-0.339,-2.875,1.074,65.186,-88.806,-290.466
-0.168,-2.939,1.217,16.785,-110.291,-314.819
0.125,-2.800,1.067,-12.146,-143.250,-324.951
0.589,-2.543,0.626,24.292,-224.792,-334.717
0.837,-2.433,0.546,45.898,-248.962,-333.862
1.173,-2.170,0.617,76.172,-266.357,-307.129
1.549,-1.742,0.684,40.955,-223.267,-279.480
1.544,-0.873,0.547,-28.870,-149.109,-249.878
1.701,-0.270,-0.294,6.287,-120.850,-221.069
1.918,-0.554,-0.676,121.277,-156.433,-174.011
1.768,-0.703,-0.108,140.808,-161.438,-115.112
1.402,-0.308,0.422,74.890,-94.971,-75.439
1.213,-0.096,0.200,8.484,-20.386,-61.523
