acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.297,-1.199,0.285,-14.404,157.593,111.450
-0.292,-1.291,0.281,-28.809,152.466,125.671
-0.270,-1.224,0.256,-32.959,140.564,134.155
-0.174,-1.201,0.370,-30.151,113.892,109.009
-0.179,-1.271,0.412,-54.077,119.385,111.633
-0.154,-1.215,0.333,-64.331,124.939,115.967
-0.054,-1.206,0.152,-31.189,109.131,112.488
-0.028,-1.196,0.212,-27.588,82.886,98.816
-0.041,-1.208,0.288,-35.034,80.566,91.492
-0.025,-1.177,0.277,-41.199,87.097,86.548
0.029,-1.284,0.024,-12.512,52.185,66.101
0.021,-1.420,-0.026,14.221,34.729,70.801
0.010,-1.451,-0.048,30.273,14.343,65.430
-0.037,-1.482,-0.047,43.945,-10.681,42.175
-0.120,-1.663,-0.043,54.138,-35.889,18.494
-0.232,-1.883,0.016,63.477,-53.345,9.033
-0.345,-1.896,0.073,78.796,-59.204,0.244
-0.449,-1.849,0.179,108.276,-56.396,-24.963
-0.488,-2.014,0.347,145.569,-48.584,-58.411
-0.410,-2.331,0.525,156.921,-45.166,-93.872
-0.347,-2.439,0.698,137.573,-50.232,-135.193
-0.253,-2.442,0.881,119.873,-51.758,-177.185
-0.093,-2.410,0.923,124.695,-50.049,-224.182
0.083,-2.434,0.925,107.239,-63.538,-295.593
0.254,-2.425,0.931,88.074,-71.533,-311.096
0.476,-2.272,0.893,51.636,-100.952,-331.726
0.682,-2.148,0.821,64.575,-128.784,-335.083
0.834,-2.020,0.728,70.312,-160.461,-325.928
0.857,-1.906,0.711,62.378,-192.078,-307.373
0.915,-1.350,0.743,53.528,-217.773,-289.734
0.896,-1.047,0.881,57.617,-227.295,-272.339
0.908,-0.862,0.946,51.086,-215.820,-249.512
1.114,-0.668,0.757,31.860,-197.388,-228.149
1.385,-0.585,0.437,29.358,-190.247,-219.177
1.544,-0.763,0.095,14.099,-195.129,-195.679
1.419,-0.538,-0.337,-43.701,-190.918,-151.978
1.317,0.009,-0.647,-54.443,-168.274,-120.117
1.172,0.092,-0.658,-11.230,-116.150,-117.187
1.103,-0.302,-0.876,10.010,-54.810,-115.479
0.983,-0.545,-1.094,-17.456,-20.020,-90.454
0.769,-0.519,-1.181,-69.885,-6.348,-46.448
0.605,-0.341,-1.264,-104.736,2.625,-6.958
0.483,-0.265,-1.293,-76.660,5.798,5.676
0.401,-0.388,-1.193,-40.222,3.540,2.808
0.361,-0.585,-1.059,-23.621,2.014,6.592
