acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.396,-1.050,0.527,13.855,178.772,104.004
-0.419,-1.143,0.619,14.648,171.204,125.061
-0.379,-0.998,0.604,10.498,157.166,126.343
-0.315,-1.012,0.719,-3.723,138.184,91.919
-0.302,-1.103,0.752,-23.560,148.743,93.689
-0.278,-1.080,0.677,-33.630,159.241,103.455
-0.011,-1.110,0.469,16.174,125.000,93.689
-0.054,-1.202,0.509,-4.639,118.896,98.389
-0.105,-1.205,0.497,-12.451,116.333,110.474
-0.091,-1.126,0.415,4.395,106.567,113.220
-0.112,-1.235,0.393,26.062,78.125,93.689
-0.178,-1.372,0.423,21.545,69.519,89.783
-0.213,-1.381,0.421,9.460,52.124,80.078
-0.211,-1.442,0.371,23.499,38.086,68.420
-0.208,-1.628,0.290,57.129,10.620,58.716
-0.262,-1.825,0.297,77.515,-25.391,50.232
-0.356,-1.888,0.417,65.613,-50.476,32.898
-0.463,-1.870,0.513,67.322,-61.096,5.249
-0.543,-1.902,0.565,104.553,-73.730,-22.156
-0.646,-2.014,0.744,132.996,-95.581,-45.898
-0.712,-2.017,0.929,134.277,-119.385,-77.332
-0.779,-2.145,1.085,131.348,-136.047,-116.333
-0.777,-2.222,1.225,140.503,-146.790,-153.442
-0.679,-2.241,1.468,132.446,-141.113,-223.938
-0.531,-2.275,1.646,104.370,-115.051,-271.790
-0.344,-2.331,1.557,91.187,-102.966,-289.856
-0.129,-2.366,1.381,58.533,-109.192,-311.401
0.120,-2.232,1.276,48.401,-146.423,-307.373
0.502,-2.137,1.175,56.213,-193.054,-299.011
0.635,-2.160,1.163,63.293,-235.229,-281.921
1.012,-2.144,1.075,55.725,-264.404,-256.287
1.376,-1.714,0.878,45.532,-275.818,-238.525
1.673,-1.006,0.649,53.345,-268.127,-237.732
1.865,-0.567,0.175,38.696,-258.545,-238.159
1.973,-0.556,-0.402,15.930,-259.094,-202.637
1.943,-0.571,-0.501,31.494,-250.488,-121.887
1.472,-0.014,-0.652,56.152,-207.520,-31.555
1.136,0.195,-0.654,60.242,-185.669,-27.283
0.340,-0.214,-1.166,-14.587,5.249,-17.151
