acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.342,-1.193,0.066,-26.611,149.414,130.615
-0.306,-1.214,0.403,-27.100,158.875,125.000
-0.296,-1.259,0.305,-53.772,174.316,140.259
-0.185,-1.335,0.272,-18.005,100.403,113.037
-0.210,-1.368,0.283,-35.706,109.253,137.085
-0.205,-1.254,0.217,-42.786,116.394,140.076
-0.189,-1.189,0.130,-33.875,110.046,102.722
-0.202,-1.329,0.104,-30.823,98.572,94.788
-0.206,-1.434,0.089,-30.579,77.454,101.074
-0.217,-1.356,0.067,-27.832,69.763,101.440
-0.232,-1.253,0.026,-15.381,43.579,71.533
-0.278,-1.353,0.074,-15.320,32.043,41.748
-0.319,-1.481,0.052,-12.329,26.306,26.611
-0.387,-1.594,0.057,-7.690,17.822,21.973
-0.417,-1.568,0.072,-6.592,8.179,14.282
-0.516,-1.535,0.004,18.860,-10.681,-14.587
-0.633,-1.819,0.098,62.439,-45.715,-48.584
-0.769,-2.055,0.352,60.120,-84.778,-74.829
-0.846,-2.055,0.500,55.603,-88.318,-81.421
-0.864,-2.001,0.536,92.102,-110.596,-129.333
-0.892,-2.158,0.792,111.938,-127.563,-176.880
-0.924,-2.428,1.142,108.459,-127.930,-195.374
-0.857,-2.583,1.335,68.726,-108.765,-233.704
-0.658,-2.414,1.334,46.753,-110.596,-267.029
-0.447,-2.235,1.332,43.884,-130.859,-307.678
-0.237,-2.277,1.361,44.617,-152.832,-333.069
0.033,-2.347,1.367,41.077,-169.495,-337.830
0.362,-2.313,1.271,31.921,-191.284,-327.576
0.719,-2.139,1.096,11.230,-223.572,-312.927
1.066,-1.832,0.880,-3.418,-255.371,-295.410
1.269,-1.347,0.692,-7.751,-272.644,-265.442
1.477,-1.016,0.476,-0.732,-272.583,-220.520
1.981,-0.889,-0.170,28.992,-275.024,-177.124
1.789,-0.632,-0.182,56.091,-272.522,-145.203
1.502,-0.301,-0.075,42.542,-228.394,-118.286
1.366,-0.247,-0.378,-25.452,-118.896,-80.750
1.263,-0.262,-0.838,-35.522,-94.421,-62.988
1.053,-0.185,-1.143,-28.198,-72.327,-28.564
0.815,-0.164,-1.189,-11.780,-66.772,-8.911
0.599,-0.264,-1.092,-5.066,-51.270,0.122
0.482,-0.460,-1.112,-21.606,-18.250,5.127
0.396,-0.549,-1.283,-34.973,22.461,13.062
0.292,-0.539,-1.223,-27.100,28.503,16.602
0.263,-0.523,-1.080,-24.902,42.297,19.714
