acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.199,-1.311,0.046,-39.001,176.636,108.704
-0.167,-1.351,0.075,-38.818,155.823,122.498
-0.094,-1.295,0.178,-36.377,136.108,128.479
-0.057,-1.409,0.280,-19.775,124.939,124.146
-0.065,-1.468,0.389,-4.700,132.080,123.108
-0.087,-1.493,0.446,-11.292,139.893,125.061
-0.080,-1.502,0.405,-40.039,164.795,131.165
-0.020,-1.489,0.273,-47.913,168.518,131.653
0.024,-1.413,0.182,-48.523,159.851,126.160
0.021,-1.367,0.194,-34.241,149.353,116.699
-0.013,-1.406,0.233,-22.583,141.724,111.938
-0.025,-1.429,0.227,-19.409,134.033,112.610
-0.041,-1.365,0.215,-24.475,126.831,108.765
-0.068,-1.335,0.230,-28.381,124.268,102.173
-0.073,-1.240,0.223,-32.837,124.634,95.093
-0.071,-1.200,0.210,-33.875,122.803,85.754
-0.086,-1.193,0.155,-28.625,116.638,78.247
-0.302,-1.181,-0.007,4.028,7.996,31.982
-0.371,-1.292,-0.055,15.442,-11.169,29.236
-0.420,-1.417,-0.099,23.010,-29.968,29.541
-0.467,-1.475,-0.107,28.015,-45.837,17.944
-0.503,-1.555,-0.100,49.805,-57.251,-10.620
-0.506,-1.758,-0.057,77.271,-64.819,-42.847
-0.548,-2.008,0.186,87.036,-57.739,-89.233
-0.525,-2.061,0.299,102.539,-53.467,-107.239
-0.407,-2.318,0.344,168.152,-81.787,-159.241
-0.347,-2.526,0.648,150.208,-115.112,-184.753
-0.333,-2.573,1.009,135.620,-122.131,-212.402
-0.268,-2.511,1.124,130.615,-114.807,-252.014
-0.162,-2.476,1.177,103.088,-104.492,-299.683
-0.015,-2.495,1.120,67.383,-90.759,-328.979
0.200,-2.426,0.959,52.979,-90.149,-336.182
0.378,-2.301,0.829,58.289,-115.479,-332.642
0.474,-2.171,0.731,66.772,-176.636,-318.970
0.559,-1.946,0.609,67.810,-195.312,-313.354
0.738,-1.828,0.440,69.824,-236.694,-302.795
1.019,-1.818,0.363,68.909,-245.422,-284.851
1.310,-1.397,0.459,57.922,-224.854,-263.184
1.566,-0.687,0.316,39.490,-181.641,-242.737
1.704,-0.419,-0.123,6.165,-157.471,-204.224
1.681,-0.411,-0.430,-3.967,-162.842,-189.453
1.512,-0.381,-0.504,3.357,-167.969,-113.770
1.187,-0.097,-0.534,23.804,-147.583,-65.002
1.115,-0.055,-0.559,15.076,-115.662,-44.373
0.726,-0.225,-1.092,-115.295,26.489,-6.226
0.611,-0.213,-1.158,-84.351,30.396,22.461
0.511,-0.203,-1.083,-68.787,29.602,27.283
