acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.133,-1.250,0.063,9.216,123.657,142.090
-0.177,-1.325,0.133,-1.648,90.759,156.311
-0.273,-1.193,0.395,-29.175,84.412,145.935
-0.252,-1.208,0.461,-33.264,104.736,132.263
-0.214,-1.309,0.416,-39.124,115.417,129.150
-0.197,-1.328,0.255,-71.960,127.258,137.451
-0.158,-1.194,0.120,-70.801,116.516,142.456
0.026,-1.242,0.193,-10.681,82.764,132.568
0.234,-1.251,-0.151,-35.706,101.440,134.644
0.169,-1.238,-0.128,-34.546,80.872,129.028
0.074,-1.224,-0.007,-29.114,79.712,111.328
0.063,-1.275,-0.027,-34.851,83.557,103.821
-0.059,-1.449,-0.113,-48.767,91.125,91.980
-0.154,-1.417,-0.210,-66.223,93.872,67.810
-0.211,-1.445,-0.337,-50.537,78.308,43.213
-0.274,-1.575,-0.469,-33.630,62.866,30.396
-0.395,-1.830,-0.431,20.447,6.531,-5.615
-0.507,-2.097,-0.317,59.631,-21.729,-24.231
-0.552,-2.216,-0.174,84.534,-44.861,-56.152
-0.552,-2.262,0.082,89.905,-57.983,-113.037
-0.503,-2.417,0.333,84.900,-56.152,-170.654
-0.378,-2.553,0.387,74.280,-59.082,-210.205
-0.308,-2.604,0.469,71.350,-69.763,-235.718
-0.245,-2.555,0.724,91.736,-72.266,-263.123
0.000,-2.589,1.014,102.722,-67.749,-298.218
0.248,-2.578,1.064,53.894,-84.045,-330.688
0.472,-2.406,1.022,37.048,-118.103,-332.031
0.588,-2.209,0.997,49.011,-160.339,-331.177
0.604,-2.065,1.037,54.993,-193.420,-330.811
0.598,-1.911,1.081,44.678,-210.571,-320.679
0.583,-1.847,1.105,35.400,-206.360,-294.128
0.625,-1.713,1.079,27.893,-198.547,-261.047
0.758,-1.462,0.802,16.663,-196.899,-246.887
0.926,-1.397,0.618,-24.780,-223.816,-251.404
1.310,-1.069,0.357,-15.808,-225.891,-246.887
1.411,-0.547,0.075,-22.400,-193.604,-227.600
1.575,-0.367,-0.408,-31.860,-180.298,-211.182
1.643,-0.240,-0.828,-41.443,-159.241,-135.254
1.525,-0.110,-0.951,-33.264,-140.503,-96.436
1.310,-0.039,-0.992,-32.532,-101.013,-75.134
1.107,-0.121,-1.090,-32.043,-51.575,-51.636
1.011,-0.178,-1.200,-34.058,-13.306,-28.992
0.879,-0.296,-1.290,-46.936,13.550,-7.263
0.737,-0.316,-1.346,-49.561,18.494,-0.061
0.623,-0.326,-1.372,-38.818,20.569,12.329
0.525,-0.405,-1.297,-2.808,14.343,31.982
0.471,-0.406,-1.289,11.902,8.484,44.189
0.415,-0.393,-1.079,17.151,10.193,51.270
