acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.070,-1.210,0.199,-7.751,149.414,155.884
-0.048,-1.479,0.334,-12.817,152.771,168.030
0.003,-1.641,0.348,-19.043,159.302,193.542
0.015,-1.665,0.348,-21.423,160.156,201.294
0.001,-1.565,0.280,-25.940,154.236,205.139
0.034,-1.561,0.245,-20.691,148.560,199.768
0.092,-1.673,0.242,1.160,127.014,185.059
0.115,-1.757,0.295,-3.662,119.446,183.044
0.069,-1.817,0.360,-20.325,124.390,189.392
0.023,-1.554,0.157,-31.433,127.014,189.575
0.063,-1.405,0.033,-13.855,100.342,146.362
0.056,-1.484,0.124,-7.263,87.585,118.835
0.013,-1.484,0.199,-11.597,89.416,111.511
0.011,-1.345,0.151,-33.569,104.797,95.215
0.030,-1.252,0.032,-35.461,104.431,82.703
-0.480,-1.231,0.038,22.400,-19.714,-2.869
-0.530,-1.528,0.127,9.583,-16.052,-16.968
-0.518,-1.698,0.022,6.042,-22.583,-28.320
-0.449,-1.796,0.033,20.813,-39.062,-54.382
-0.446,-2.050,0.203,56.030,-48.340,-88.440
-0.520,-2.437,0.202,84.167,-63.477,-110.718
-0.572,-2.523,0.295,85.083,-90.088,-131.714
-0.546,-2.390,0.495,76.721,-108.459,-175.964
-0.513,-2.269,0.548,84.229,-118.713,-236.816
-0.380,-2.485,0.760,98.267,-121.277,-299.438
-0.242,-2.564,0.952,60.364,-106.323,-309.448
-0.097,-2.336,0.915,47.302,-101.807,-319.458
0.251,-2.279,0.671,70.435,-131.470,-341.553
0.503,-2.420,0.741,79.651,-204.224,-368.469
0.850,-2.504,0.773,52.307,-237.610,-371.826
1.087,-2.227,0.644,39.917,-255.554,-374.756
1.329,-2.034,0.432,49.011,-262.573,-373.840
1.576,-1.641,0.139,47.729,-261.414,-354.187
1.690,-1.280,-0.158,34.668,-258.423,-306.213
1.936,-1.005,-0.393,65.125,-257.751,-216.736
1.930,-0.505,-0.276,83.679,-225.098,-198.975
1.679,-0.028,0.008,54.993,-139.832,-198.364
1.455,0.000,-0.397,-42.725,-9.399,-150.574
1.404,-0.108,-0.688,-62.988,7.202,-118.042
1.244,-0.146,-1.156,-59.143,-3.052,-44.861
0.819,0.017,-0.922,-18.372,-33.691,3.235
0.629,-0.173,-1.168,-17.578,-1.404,12.329
