acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.472,-1.025,0.452,8.728,101.379,102.356
-0.382,-1.105,0.371,7.019,109.863,85.449
-0.386,-1.133,0.429,-4.578,120.666,94.421
-0.355,-1.090,0.359,-6.226,126.892,101.868
-0.158,-1.294,0.336,20.752,80.078,103.638
-0.170,-1.281,0.363,13.428,75.928,115.234
-0.002,-1.168,0.302,-4.822,99.792,99.976
0.078,-1.262,0.196,21.118,67.566,114.441
0.017,-1.416,0.259,13.245,63.660,128.052
-0.021,-1.359,0.171,6.653,57.678,134.888
-0.053,-1.279,0.034,17.151,36.926,114.624
-0.144,-1.443,0.087,18.372,19.897,87.402
-0.300,-1.659,0.101,33.020,14.404,78.979
-0.344,-1.686,-0.024,38.208,-2.380,72.205
-0.419,-1.703,-0.097,36.072,-30.762,47.974
-0.527,-1.805,-0.057,56.152,-54.993,17.090
-0.579,-1.944,-0.012,99.915,-74.768,-15.686
-0.668,-2.209,0.208,102.478,-77.881,-47.729
-0.789,-2.312,0.472,69.031,-41.321,-93.994
-0.718,-2.245,0.512,88.196,-34.119,-115.051
-0.577,-2.635,0.813,148.315,-38.452,-171.326
-0.404,-3.032,1.249,102.844,-42.480,-234.253
-0.150,-2.741,1.247,33.142,-61.646,-266.479
0.099,-2.337,1.073,40.710,-114.380,-316.162
0.320,-2.450,1.148,81.360,-165.283,-353.577
0.402,-2.465,1.189,91.736,-191.589,-361.084
0.583,-2.306,1.188,71.777,-201.294,-356.262
0.713,-1.980,1.097,57.312,-207.336,-351.990
0.797,-1.673,0.975,60.974,-210.388,-349.670
0.847,-1.686,0.964,60.974,-206.726,-338.928
1.116,-1.717,1.058,38.391,-188.965,-316.650
1.370,-1.550,1.082,-8.850,-157.715,-290.955
1.664,-1.112,0.743,-59.509,-143.799,-266.785
1.817,-0.713,-0.010,-72.998,-172.546,-244.141
1.512,-0.358,-0.808,-43.274,-229.614,-203.308
1.374,-0.244,-0.728,17.395,-251.953,-148.560
1.340,-0.150,-0.589,45.776,-201.111,-111.328
1.229,-0.179,-0.704,-16.174,-46.448,-94.116
1.054,-0.231,-0.950,-82.214,33.936,-76.172
0.910,-0.322,-1.238,-136.963,69.214,-47.546
0.800,-0.373,-1.583,-151.428,54.626,-16.174
0.645,-0.379,-1.716,-107.483,10.803,6.042
0.412,-0.384,-1.542,-49.438,-23.254,21.057
0.231,-0.378,-1.260,-28.625,-25.635,27.161
0.082,-0.552,-1.164,-34.729,10.132,39.551
0.027,-0.564,-1.201,-19.470,25.757,50.049
0.008,-0.535,-1.165,-6.226,28.687,51.270
