acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.278,-1.237,0.193,-5.676,130.127,158.997
-0.395,-1.430,0.291,-14.648,125.427,199.463
-0.443,-1.234,0.348,-24.353,128.845,210.510
-0.397,-1.165,0.437,-14.771,137.024,183.960
-0.375,-1.480,0.501,-11.841,154.541,153.015
-0.406,-1.707,0.479,-40.405,161.133,166.077
-0.370,-1.567,0.357,-49.561,159.363,174.438
-0.269,-1.398,0.254,-26.489,128.601,168.213
-0.194,-1.448,0.259,5.737,98.633,150.269
-0.201,-1.654,0.334,13.367,77.454,147.339
-0.223,-1.697,0.348,-10.071,69.458,157.532
-0.197,-1.503,0.246,-25.085,65.186,157.227
-0.135,-1.317,0.082,-15.198,53.833,134.277
-0.094,-1.344,0.037,-3.052,39.917,104.980
-0.131,-1.463,0.046,-11.841,35.400,92.773
-0.174,-1.358,0.141,-39.673,55.847,90.088
-0.116,-1.283,0.015,-50.720,74.951,83.374
-0.035,-1.261,-0.384,-48.889,72.693,76.355
-0.053,-1.264,-0.452,-1.038,26.611,55.176
-0.130,-1.319,-0.233,31.555,9.399,48.157
-0.179,-1.375,-0.048,27.100,14.709,46.326
-0.184,-1.391,-0.069,10.864,23.682,42.542
-0.138,-1.293,-0.250,30.090,10.681,28.809
-0.086,-1.344,-0.317,88.379,-28.870,6.958
-0.152,-1.641,-0.004,129.517,-67.322,-7.629
-0.242,-1.622,0.123,138.489,-90.759,-18.311
-0.314,-1.677,0.296,137.085,-111.450,-44.312
-0.406,-1.874,0.557,112.610,-107.422,-57.373
-0.465,-1.939,0.655,99.243,-99.731,-64.087
-0.456,-1.935,0.585,99.915,-92.712,-85.937
-0.369,-1.948,0.459,116.943,-116.577,-122.559
-0.348,-2.028,0.671,95.825,-159.851,-196.594
-0.344,-2.240,0.845,60.974,-156.494,-235.107
-0.202,-2.425,0.779,47.546,-150.635,-243.042
-0.025,-2.396,0.559,26.672,-161.438,-246.765
0.091,-2.211,0.420,25.818,-190.002,-266.418
0.141,-2.212,0.406,19.470,-207.336,-292.725
0.243,-2.260,0.351,12.451,-207.031,-296.265
0.395,-2.051,0.239,26.001,-193.054,-288.025
0.672,-1.685,0.213,34.607,-161.926,-291.138
0.832,-1.518,0.182,0.549,-90.454,-291.199
0.930,-1.286,0.083,-20.142,-67.871,-283.569
1.060,-1.102,-0.136,-68.787,-29.724,-233.765
1.182,-0.914,-0.335,-73.669,-33.142,-190.979
1.131,-0.597,-0.327,-69.580,-33.875,-173.401
1.135,-0.401,-0.407,9.155,-21.118,-142.578
1.212,-0.521,-0.466,58.533,-22.339,-124.451
1.136,-0.578,-0.212,42.175,-13.367,-101.990
