acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.358,-1.249,-0.025,26.611,11.902,52.612
-0.539,-1.424,0.046,43.091,-0.305,58.777
-0.780,-1.564,-0.108,85.022,-29.541,56.091
-1.011,-1.706,0.023,117.737,-81.482,26.855
-1.281,-2.159,0.467,135.925,-119.934,-20.020
-1.418,-2.550,0.764,172.302,-124.695,-68.970
-1.335,-2.731,0.896,174.499,-123.596,-93.323
-1.166,-2.973,1.056,145.386,-118.591,-199.829
-0.924,-3.055,1.196,127.563,-112.000,-275.391
-0.618,-3.055,1.289,117.187,-111.450,-343.445
-0.271,-3.165,1.407,94.177,-116.028,-380.859
0.113,-3.164,1.465,65.186,-128.052,-389.526
0.473,-2.991,1.426,47.974,-152.893,-389.282
0.943,-2.792,1.321,32.410,-190.918,-389.832
1.493,-2.611,1.227,10.620,-230.469,-384.399
1.905,-1.421,1.112,-36.682,-253.235,-351.990
2.064,-0.621,0.648,-36.682,-256.042,-307.495
2.364,-0.575,-0.214,8.667,-290.588,-235.962
2.331,-0.763,-0.668,61.523,-338.806,-156.616
1.822,-0.557,-0.269,93.811,-321.472,-101.501
1.214,-0.007,0.274,37.292,-149.658,-85.266
1.209,-0.230,-0.180,-39.612,-36.438,-75.806
1.190,-0.431,-0.944,-65.430,-7.446,-61.279
0.961,-0.294,-1.360,-68.420,-18.738,-19.714
0.660,-0.132,-1.265,-30.151,-37.842,-22.766
0.536,-0.239,-1.234,-7.629,-33.142,-33.447
0.432,-0.447,-1.220,-1.587,-28.748,-34.241
0.318,-0.647,-1.022,-18.494,4.211,-9.583
0.281,-0.570,-1.134,-46.997,29.114,9.827
0.254,-0.441,-1.234,-52.307,29.968,10.681
0.204,-0.469,-1.154,-45.471,28.687,4.395
