acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.393,-1.158,0.382,38.757,62.622,112.061
-0.385,-1.297,0.464,30.518,82.886,124.756
-0.394,-1.418,0.548,1.282,114.441,150.269
-0.392,-1.164,0.413,-40.833,139.404,158.997
-0.120,-1.357,0.210,-21.851,113.220,131.653
-0.073,-1.374,0.201,-27.039,92.712,153.992
-0.024,-1.242,0.210,-35.950,78.857,160.645
0.086,-1.252,0.154,-18.616,77.332,135.498
0.089,-1.381,0.145,-19.409,68.542,147.705
0.064,-1.429,0.176,-31.311,67.993,155.151
0.003,-1.350,0.196,-56.030,77.698,160.522
0.039,-1.205,-0.069,-17.456,87.097,107.971
0.016,-1.453,-0.084,-20.813,80.139,104.065
-0.059,-1.436,-0.045,-35.889,64.819,117.615
-0.094,-1.245,-0.089,-22.888,56.885,107.056
-0.157,-1.296,-0.150,-14.282,49.561,91.980
-0.275,-1.533,-0.131,-4.700,27.588,56.030
-0.373,-1.687,-0.168,-0.793,17.212,50.293
-0.415,-1.683,-0.338,16.418,-4.517,35.950
-0.517,-1.763,-0.389,36.072,-31.555,7.080
-0.631,-1.817,-0.268,53.223,-40.771,-30.457
-0.618,-1.957,-0.247,90.515,-42.480,-71.594
-0.526,-2.336,-0.246,113.220,-54.749,-102.417
-0.483,-2.570,0.001,112.854,-59.692,-125.610
-0.438,-2.467,0.167,133.423,-54.626,-164.001
-0.444,-2.478,0.287,165.222,-57.495,-213.501
-0.448,-2.736,0.659,165.466,-64.209,-264.404
-0.333,-2.775,0.788,154.114,-66.040,-271.362
-0.254,-2.583,0.836,139.587,-84.656,-281.921
-0.270,-2.509,0.999,152.222,-120.361,-309.326
-0.203,-2.486,1.118,152.161,-123.657,-318.481
-0.008,-2.472,1.153,140.076,-124.817,-339.661
0.169,-2.502,1.214,104.065,-130.615,-338.013
0.357,-2.211,1.096,74.890,-148.682,-329.102
0.556,-1.818,0.888,103.394,-185.059,-335.999
0.842,-1.814,0.902,138.733,-219.238,-342.529
1.144,-1.828,1.240,111.145,-212.280,-330.261
1.446,-1.034,1.004,-6.042,-172.058,-277.466
1.819,-0.568,0.075,-13.855,-182.007,-263.245
2.032,-0.798,-0.489,80.688,-267.944,-215.027
1.861,-0.684,-0.181,100.647,-275.269,-192.932
1.648,-0.024,0.365,51.758,-129.333,-151.184
1.657,0.260,0.026,-46.021,13.489,-144.836
1.665,0.110,-0.945,-109.253,70.251,-114.319
1.519,0.051,-1.560,-82.825,45.654,-52.734
1.308,0.072,-1.634,-43.579,3.662,-7.263
1.082,0.039,-1.493,-34.851,-12.085,10.864
0.892,-0.083,-1.293,-53.711,10.803,20.996
0.669,-0.212,-1.282,-80.078,50.537,32.043
0.638,-0.261,-1.412,-96.313,71.899,37.354
0.567,-0.383,-1.632,-83.618,60.791,45.288
0.526,-0.365,-1.552,-13.916,26.184,58.533
0.472,-0.404,-1.239,17.822,23.254,58.411
