acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.242,-1.332,0.431,20.447,201.111,160.339
-0.286,-1.495,0.468,15.015,206.116,164.307
-0.364,-1.462,0.385,-51.880,205.078,174.683
-0.378,-1.302,0.264,-51.208,190.674,169.373
-0.336,-1.274,0.203,-9.094,165.344,158.142
-0.282,-1.407,0.224,14.526,135.315,150.452
-0.255,-1.552,0.315,-2.563,113.892,152.710
-0.228,-1.524,0.396,-32.288,109.009,159.302
-0.215,-1.394,0.429,-49.194,117.371,156.799
-0.232,-1.269,0.460,-50.781,135.376,143.250
-0.245,-1.280,0.425,-50.903,154.053,128.540
-0.170,-1.401,0.121,-62.073,153.564,119.751
-0.191,-1.352,0.055,-62.866,129.822,121.460
-0.189,-1.206,0.079,-22.339,75.195,81.787
-0.208,-1.324,0.100,-37.109,69.397,68.909
-0.222,-1.321,0.088,-45.471,72.083,68.848
-0.231,-1.287,0.053,-47.119,73.669,67.810
-0.240,-1.179,-0.049,-39.307,67.871,55.481
-0.207,-1.175,-0.192,-18.494,48.523,31.921
-0.224,-1.477,-0.141,4.944,24.109,21.362
-0.261,-1.500,-0.113,26.917,-11.475,15.320
-0.294,-1.534,-0.121,31.799,-40.649,-10.193
-0.359,-1.736,-0.001,44.556,-65.063,-31.128
-0.471,-1.966,0.211,65.979,-74.829,-42.053
-0.490,-2.014,0.246,99.792,-87.769,-66.833
-0.492,-2.200,0.464,128.296,-111.816,-110.474
-0.495,-2.491,0.689,99.792,-123.535,-165.039
-0.461,-2.640,0.793,88.257,-117.798,-188.538
-0.346,-2.599,0.812,103.088,-121.643,-224.426
-0.194,-2.594,0.944,119.690,-130.737,-276.733
-0.052,-2.683,1.116,111.816,-130.188,-325.195
0.142,-2.731,1.185,78.674,-123.596,-355.896
0.501,-2.605,0.984,47.546,-142.639,-361.633
0.744,-2.440,0.803,54.260,-181.335,-357.910
0.940,-2.222,0.697,69.275,-219.177,-355.957
1.064,-1.945,0.689,67.200,-240.051,-349.548
1.222,-1.454,0.722,54.260,-233.459,-328.674
1.531,-1.084,0.527,26.184,-194.763,-281.860
1.810,-0.803,0.210,16.235,-184.082,-268.005
1.911,-0.655,-0.118,-1.770,-175.110,-234.802
1.752,-0.321,-0.294,-24.597,-170.227,-164.185
1.457,0.092,-0.364,-26.367,-138.672,-119.934
1.397,0.148,-0.479,-27.893,-95.581,-87.158
1.236,0.026,-0.732,-31.128,-60.852,-54.687
1.012,-0.184,-0.899,-38.452,-37.598,-11.780
0.844,-0.260,-1.048,-48.889,-25.940,26.855
0.564,-0.280,-1.114,-64.819,-23.193,49.866
0.279,-0.445,-1.081,-7.385,22.339,10.681
0.278,-0.667,-1.101,-2.991,16.907,11.597
0.222,-0.796,-0.947,-12.939,15.625,32.043
