acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.171,-1.147,0.356,-24.231,146.790,144.043
-0.139,-1.244,0.436,-12.085,148.743,153.625
-0.131,-1.303,0.472,-13.611,150.818,165.283
-0.160,-1.324,0.521,-31.189,153.381,171.570
-0.214,-1.290,0.548,-48.218,158.691,169.189
-0.217,-1.284,0.469,-41.077,156.677,160.461
-0.157,-1.459,0.414,-24.658,132.568,156.677
-0.185,-1.494,0.451,-28.564,125.488,159.607
-0.211,-1.435,0.382,-45.349,110.840,165.161
-0.213,-1.397,0.300,-38.025,99.670,160.828
-0.220,-1.419,0.212,-27.588,84.839,153.748
-0.263,-1.423,0.174,-38.513,71.899,144.653
-0.366,-1.426,0.135,-53.772,65.002,123.291
-0.418,-1.489,0.057,-48.828,61.523,102.356
-0.464,-1.585,-0.040,-32.104,49.866,82.092
-0.485,-1.655,-0.075,-16.541,29.968,60.059
-0.525,-1.709,-0.037,-4.150,9.338,31.677
-0.579,-1.816,0.011,7.690,-9.094,-0.427
-0.637,-1.860,0.093,21.057,-26.367,-37.231
-0.684,-1.969,0.108,44.800,-46.875,-72.205
-0.685,-2.165,0.088,73.669,-78.918,-98.389
-0.729,-2.207,0.427,114.563,-124.390,-147.766
-0.750,-2.246,0.573,124.939,-130.920,-169.800
-0.754,-2.496,0.780,131.775,-137.512,-207.581
-0.668,-2.716,1.123,91.675,-139.465,-236.206
-0.546,-2.539,1.229,78.064,-137.939,-270.203
-0.420,-2.518,1.236,81.177,-146.362,-310.852
-0.282,-2.583,1.282,86.365,-162.048,-335.754
-0.103,-2.579,1.393,74.768,-175.171,-342.163
0.312,-2.342,1.391,60.181,-192.322,-345.825
0.489,-2.319,1.331,59.814,-202.270,-345.398
0.926,-2.237,1.193,48.889,-225.891,-335.266
1.314,-1.315,1.017,20.752,-235.840,-311.035
1.577,-0.846,0.715,23.560,-217.468,-247.864
1.806,-0.745,0.133,23.499,-218.262,-222.107
1.849,-0.727,-0.299,20.752,-248.047,-137.451
1.639,-0.621,-0.346,41.321,-237.427,-80.383
1.364,-0.384,-0.201,54.810,-176.270,-50.781
1.196,-0.267,-0.138,33.752,-82.947,-46.448
1.144,-0.256,-0.309,-12.512,3.235,-52.246
1.057,-0.335,-0.721,-58.228,51.086,-52.429
0.706,-0.508,-1.173,-91.187,63.049,-35.034
0.646,-0.430,-1.401,-98.999,50.354,-4.028
0.471,-0.193,-1.617,-15.747,6.714,11.353
0.294,-0.390,-1.202,68.115,-32.959,12.695
0.212,-0.475,-1.108,-9.460,18.005,51.514
