acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.245,-1.245,0.140,-33.630,107.666,158.203
-0.355,-1.277,0.232,-62.439,118.164,165.527
-0.335,-1.292,0.235,-75.500,137.085,166.870
-0.295,-1.323,0.235,-67.627,140.198,165.894
-0.300,-1.359,0.232,-46.814,141.357,163.818
-0.353,-1.402,0.241,-46.631,138.794,167.053
-0.355,-1.270,0.239,-65.063,137.329,171.753
-0.299,-1.158,0.209,-52.551,134.155,156.921
-0.268,-1.319,0.193,-35.706,127.441,147.522
-0.312,-1.468,0.175,-41.443,116.150,158.813
-0.301,-1.314,0.171,-55.664,102.661,165.466
-0.239,-1.323,0.141,-52.673,89.111,133.911
-0.220,-1.374,0.159,-46.753,86.792,122.620
-0.211,-1.408,0.227,-34.424,91.492,107.056
-0.185,-1.465,0.142,-49.744,91.492,100.281
-0.154,-1.462,-0.039,-57.556,72.998,87.524
-0.158,-1.410,-0.123,-39.551,45.288,68.604
-0.188,-1.397,-0.098,-14.465,21.851,39.734
-0.265,-1.624,0.020,0.366,11.658,18.311
-0.351,-1.959,0.018,-2.380,8.301,15.137
-0.430,-1.925,-0.057,-11.780,-9.399,-10.559
-0.504,-1.864,-0.115,31.738,-36.865,-60.486
-0.566,-2.053,-0.017,60.669,-53.406,-88.318
-0.664,-2.316,0.267,85.815,-75.317,-131.042
-0.691,-2.219,0.472,65.369,-57.068,-164.856
-0.623,-2.099,0.478,93.933,-50.476,-197.998
-0.534,-2.248,0.582,117.737,-65.857,-233.765
-0.420,-2.547,0.798,82.458,-88.135,-250.916
-0.312,-2.465,0.939,40.771,-113.464,-254.517
-0.261,-2.191,1.043,47.302,-137.146,-272.217
-0.140,-2.115,1.212,66.956,-149.780,-301.941
-0.035,-2.135,1.228,61.218,-155.273,-327.698
0.226,-2.123,1.169,30.090,-167.480,-335.449
0.493,-1.928,0.988,6.104,-197.693,-322.693
0.805,-1.438,0.662,43.396,-257.812,-289.185
1.052,-1.197,0.663,59.143,-270.142,-278.259
1.329,-1.120,0.737,60.608,-264.465,-250.793
1.762,-1.007,0.361,-7.019,-213.623,-188.843
1.808,-0.607,-0.302,-26.855,-198.791,-152.283
1.616,-0.389,-0.725,-5.798,-189.453,-117.187
1.389,-0.365,-0.821,22.766,-162.109,-77.026
1.208,-0.278,-0.811,30.640,-114.136,-43.945
1.064,-0.274,-0.902,-7.019,-39.734,-9.460
0.845,-0.226,-1.076,-25.879,-10.010,11.047
0.656,-0.224,-1.109,-18.799,5.188,21.118
0.417,-0.530,-1.214,7.202,26.489,18.677
0.357,-0.540,-1.143,31.067,13.245,15.442
