acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.380,-1.115,0.320,8.667,98.999,129.333
-0.428,-1.172,0.401,-7.935,92.957,131.165
-0.431,-1.158,0.425,-21.667,96.436,130.066
-0.135,-1.195,0.284,-24.597,103.882,109.741
-0.122,-1.330,0.285,-25.208,93.811,131.775
-0.109,-1.243,0.292,-32.715,82.581,142.822
-0.001,-1.336,0.298,-37.170,72.021,117.249
0.011,-1.494,0.220,-45.288,71.594,124.512
-0.019,-1.535,0.139,-55.542,66.467,137.024
-0.040,-1.374,0.066,-54.626,62.012,138.733
-0.010,-1.288,-0.030,-9.766,37.476,108.398
-0.008,-1.481,-0.030,3.113,20.203,84.290
-0.064,-1.629,0.031,-16.785,19.958,82.520
-0.108,-1.494,0.059,-34.851,37.170,86.121
-0.120,-1.290,0.016,-31.555,58.167,74.402
-0.123,-1.310,-0.071,-24.292,70.068,51.880
-0.151,-1.399,-0.137,-26.184,71.533,35.339
-0.205,-1.539,-0.158,-33.691,67.322,29.114
-0.270,-1.502,-0.323,-38.757,56.702,25.208
-0.296,-1.491,-0.398,29.663,7.629,-8.545
-0.375,-1.702,-0.193,54.443,-19.897,-40.771
-0.515,-1.805,-0.008,85.266,-30.762,-73.975
-0.560,-1.980,0.110,101.196,-35.156,-82.764
-0.636,-2.014,0.288,116.089,-47.791,-120.605
-0.696,-2.188,0.634,152.344,-43.518,-169.861
-0.696,-2.640,0.910,133.362,-33.691,-193.787
-0.549,-2.485,1.054,83.130,-35.889,-222.534
-0.362,-2.334,1.090,67.078,-53.528,-264.709
-0.289,-2.357,1.064,66.101,-85.876,-298.462
-0.154,-2.432,1.072,50.232,-123.291,-314.148
0.057,-2.335,1.089,33.508,-154.175,-308.594
0.153,-2.225,1.019,35.645,-183.228,-302.917
0.314,-2.045,0.863,47.546,-214.233,-310.791
0.449,-2.019,0.786,61.462,-236.511,-317.627
0.667,-1.939,0.652,65.552,-243.286,-307.251
0.771,-1.697,0.554,61.340,-235.413,-294.800
0.840,-1.368,0.581,52.673,-212.280,-277.832
0.958,-0.930,0.589,33.569,-177.856,-260.132
1.248,-0.658,0.403,-41.687,-144.775,-225.342
1.316,-0.596,0.268,-68.298,-143.982,-202.820
1.409,-0.488,-0.196,-72.083,-164.978,-143.433
1.471,-0.299,-0.435,-10.071,-203.918,-92.407
1.311,-0.183,-0.201,57.922,-200.012,-75.928
1.209,-0.166,-0.142,3.906,-140.381,-86.731
1.124,-0.371,-0.315,-78.796,-60.120,-70.068
1.007,-0.361,-0.761,-131.897,1.831,-35.095
0.928,-0.022,-1.337,-125.183,15.747,-27.893
0.843,0.054,-1.599,-65.247,-5.554,-37.415
0.735,-0.218,-1.463,-26.794,-17.273,-18.555
0.577,-0.388,-1.307,-32.166,-4.944,20.386
0.478,-0.381,-1.402,-44.800,9.888,54.687
0.442,-0.381,-1.450,-36.316,9.949,73.486
0.393,-0.410,-1.453,-12.085,1.465,79.712
0.364,-0.457,-1.324,13.062,1.587,83.496
0.360,-0.546,-1.129,26.672,18.494,86.792
