acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.131,-1.143,0.394,-37.415,133.850,156.128
-0.149,-1.154,0.367,-45.532,155.640,158.691
-0.174,-1.190,0.294,-42.847,156.433,156.006
-0.189,-1.293,0.293,-36.865,139.343,153.870
-0.205,-1.410,0.372,-50.293,128.052,160.889
-0.220,-1.427,0.420,-60.486,124.084,168.640
-0.214,-1.412,0.404,-56.763,121.948,170.227
-0.229,-1.413,0.336,-53.162,115.601,164.368
-0.256,-1.379,0.299,-59.143,107.056,147.339
-0.277,-1.445,0.351,-68.359,108.276,131.531
-0.244,-1.537,0.285,-70.068,117.798,127.991
-0.230,-1.489,0.154,-68.909,116.211,126.160
-0.236,-1.327,0.123,-71.899,101.440,114.075
-0.244,-1.256,0.186,-58.105,87.646,84.229
-0.223,-1.312,0.175,-51.941,86.853,73.853
-0.221,-1.344,0.091,-66.833,79.895,69.214
-0.203,-1.267,0.014,-69.946,75.378,69.519
-0.178,-1.383,-0.063,-15.015,20.447,30.396
-0.187,-1.440,-0.062,-18.494,15.686,37.598
-0.208,-1.380,-0.154,-0.793,5.005,32.227
-0.221,-1.379,-0.205,9.766,-4.333,18.127
-0.268,-1.590,-0.101,34.973,-33.447,-28.870
-0.319,-1.788,0.023,43.335,-39.062,-42.542
-0.354,-1.863,0.028,68.542,-49.377,-50.964
-0.451,-1.921,0.147,106.873,-71.228,-66.345
-0.639,-1.942,0.554,128.235,-86.121,-100.159
-0.635,-2.099,0.685,145.874,-94.971,-157.593
-0.552,-2.460,0.829,141.479,-114.746,-177.246
-0.516,-2.537,1.051,115.601,-134.644,-195.679
-0.491,-2.287,1.116,120.789,-151.550,-238.342
-0.432,-2.318,1.225,140.259,-163.513,-290.588
-0.318,-2.492,1.348,118.103,-160.828,-328.003
-0.082,-2.528,1.294,76.660,-153.076,-348.633
0.205,-2.397,1.057,62.073,-162.415,-358.582
0.475,-2.300,0.862,77.087,-189.270,-361.572
0.967,-2.249,0.847,84.961,-211.121,-349.609
1.144,-1.689,0.829,48.950,-204.163,-311.646
1.242,-1.016,0.630,35.156,-195.374,-298.401
1.359,-0.808,0.266,13.977,-190.002,-249.756
1.448,-0.812,-0.031,15.503,-209.045,-198.364
1.479,-0.718,-0.102,35.156,-221.924,-152.649
1.378,-0.509,-0.017,39.917,-204.346,-128.418
1.131,-0.230,-0.478,-53.955,-71.472,-81.726
1.140,-0.235,-0.864,-56.641,-53.162,-66.833
0.992,-0.198,-1.075,-31.189,-27.222,-35.828
0.752,-0.333,-1.172,-26.184,-6.104,-5.188
0.691,-0.364,-1.199,-33.630,1.404,5.310
0.524,-0.359,-1.188,-44.617,16.846,20.508
0.454,-0.378,-1.183,-51.208,34.607,26.001
0.418,-0.422,-1.199,-49.500,36.743,26.306
0.390,-0.479,-1.148,-32.898,39.429,34.851
0.382,-0.556,-1.097,-27.588,41.016,40.955
