acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.261,-1.165,0.166,-22.095,105.041,118.408
-0.290,-1.238,0.270,-29.907,85.937,135.742
-0.304,-1.156,0.340,-28.381,81.299,154.480
-0.288,-1.144,0.312,-16.724,85.022,157.593
-0.250,-1.255,0.283,-20.142,88.440,148.010
-0.228,-1.286,0.327,-43.213,92.712,142.090
-0.191,-1.257,0.396,-72.388,113.098,140.198
-0.166,-1.325,0.328,-86.548,128.174,136.658
-0.146,-1.357,0.188,-88.135,128.540,134.216
-0.143,-1.325,0.175,-70.801,119.263,130.859
-0.077,-1.288,0.302,-52.917,111.328,122.131
-0.046,-1.306,0.320,-56.152,107.605,107.849
-0.019,-1.374,0.280,-65.735,103.760,98.450
-0.030,-1.369,0.161,-59.937,86.548,99.792
-0.034,-1.248,0.161,-49.316,70.007,94.788
-0.034,-1.222,0.175,-45.288,58.533,83.557
-0.061,-1.342,0.103,-43.823,54.016,80.322
-0.087,-1.386,0.005,-30.029,32.776,85.266
-0.117,-1.317,0.002,-20.752,14.465,82.764
-0.140,-1.328,0.023,-10.132,4.028,74.341
-0.145,-1.385,-0.033,4.456,-3.723,64.636
-0.145,-1.432,-0.104,20.325,-17.212,47.546
-0.166,-1.560,-0.082,29.541,-30.212,29.724
-0.174,-1.692,-0.051,39.062,-36.438,19.470
-0.185,-1.764,-0.083,52.429,-44.006,14.160
-0.227,-1.746,-0.130,66.040,-59.570,-1.831
-0.314,-1.743,-0.070,88.135,-73.242,-31.738
-0.384,-1.841,-0.044,131.470,-83.374,-63.660
-0.432,-2.031,0.126,175.110,-97.839,-89.539
-0.491,-2.230,0.407,167.175,-96.985,-122.009
-0.515,-2.310,0.538,159.485,-87.891,-138.489
-0.491,-2.388,0.548,177.429,-96.741,-165.955
-0.485,-2.552,0.780,197.266,-108.582,-210.144
-0.380,-2.694,1.155,189.026,-106.506,-252.808
-0.223,-2.599,1.186,136.047,-103.210,-291.138
-0.041,-2.461,1.086,68.298,-116.699,-342.468
0.102,-2.381,1.000,87.524,-138.306,-362.427
0.237,-2.347,0.959,115.234,-162.964,-370.605
0.428,-2.297,0.986,102.234,-183.960,-372.070
0.627,-2.128,0.914,62.988,-203.796,-363.159
0.819,-1.791,0.729,54.810,-224.060,-350.769
1.093,-1.510,0.662,75.928,-231.567,-333.252
1.508,-1.137,0.813,88.196,-210.083,-304.077
1.734,-0.812,0.369,54.871,-189.697,-255.554
1.804,-0.298,-0.145,3.967,-206.116,-200.134
1.700,-0.324,-0.309,12.756,-227.844,-142.273
1.626,-0.144,-0.312,54.932,-196.899,-83.374
1.389,0.064,-0.182,25.391,-117.859,-77.209
1.255,-0.081,-0.250,-23.560,-14.832,-50.171
1.206,-0.236,-0.597,-72.144,57.922,-15.076
1.089,-0.201,-0.835,-116.211,89.172,0.671
0.917,-0.139,-0.968,-140.381,101.624,0.854
0.744,-0.112,-1.103,-136.536,102.295,-1.648
0.623,-0.224,-1.148,-116.638,94.910,1.099
0.499,-0.581,-1.229,-92.468,84.412,20.264
0.440,-0.666,-1.273,-44.617,46.021,57.007
0.347,-0.632,-1.180,-21.362,17.151,63.477
