acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.261,-1.125,-0.390,38.635,-15.686,18.311
-0.402,-1.449,-0.238,38.391,-26.672,4.211
-0.554,-1.589,-0.159,39.917,-24.780,8.606
-0.680,-1.572,-0.206,66.345,-39.001,-7.629
-0.843,-1.739,-0.107,89.478,-63.538,-45.654
-1.035,-2.216,0.183,91.064,-83.252,-102.234
-1.075,-2.411,0.319,93.262,-85.022,-118.225
-0.996,-2.413,0.391,104.248,-87.891,-159.546
-0.836,-2.627,0.533,107.727,-89.111,-241.333
-0.602,-2.752,0.665,85.083,-83.374,-291.077
-0.345,-2.799,0.698,69.397,-81.970,-337.707
-0.086,-2.859,0.659,62.256,-94.116,-364.014
0.207,-2.768,0.587,52.063,-119.568,-375.366
0.521,-2.625,0.488,44.861,-153.137,-378.906
0.864,-2.544,0.427,43.030,-183.594,-364.197
1.138,-2.122,0.404,41.260,-201.050,-340.576
1.350,-1.341,0.490,5.981,-197.327,-302.185
1.594,-1.003,0.156,-6.104,-202.820,-261.108
1.852,-0.635,-0.239,28.809,-230.286,-218.872
1.898,-0.401,-0.329,73.669,-246.277,-182.068
1.773,-0.263,-0.190,82.397,-240.540,-165.100
1.599,-0.164,-0.100,49.194,-170.166,-112.976
1.404,-0.041,-0.187,32.532,-137.756,-96.619
1.249,-0.001,-0.487,-11.902,-54.993,-55.542
1.075,-0.017,-0.899,-42.297,-33.325,-35.706
0.835,-0.043,-1.101,-42.053,-28.137,-17.456
0.593,-0.135,-1.067,-30.334,-20.569,-8.362
0.523,-0.344,-1.184,-36.926,-10.071,-10.376
0.475,-0.437,-1.191,-26.245,-5.981,-2.441
0.334,-0.550,-1.054,-23.376,5.554,17.090
