acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.109,-1.240,0.234,-14.465,165.222,137.146
-0.119,-1.201,0.448,-31.067,163.940,146.973
-0.126,-1.173,0.472,-31.921,166.504,144.287
-0.130,-1.172,0.457,-29.663,167.786,134.644
-0.128,-1.284,0.453,-29.907,162.598,130.005
-0.134,-1.348,0.510,-36.438,158.203,137.695
-0.144,-1.308,0.543,-39.490,156.494,148.132
-0.141,-1.268,0.559,-38.452,152.954,147.583
-0.137,-1.283,0.577,-43.335,149.719,134.094
-0.127,-1.305,0.566,-54.199,150.330,119.873
-0.147,-1.358,0.441,-57.983,140.625,115.479
-0.151,-1.325,0.341,-48.462,120.850,118.896
-0.134,-1.242,0.324,-36.072,99.915,111.877
-0.142,-1.248,0.379,-26.001,88.379,101.685
-0.175,-1.293,0.410,-29.480,87.585,91.797
-0.237,-1.294,0.318,-40.710,87.952,77.209
-0.239,-1.272,0.239,-41.443,76.111,48.645
-0.251,-1.336,0.159,-34.424,67.993,41.382
-0.301,-1.488,0.110,-0.671,28.870,36.926
-0.382,-1.588,0.159,11.963,-2.441,37.537
-0.439,-1.532,0.257,10.010,-27.405,19.470
-0.459,-1.616,0.237,28.320,-49.805,-14.709
-0.440,-1.764,0.242,99.548,-107.178,-65.491
-0.470,-1.932,0.454,120.972,-142.212,-86.487
-0.517,-2.016,0.712,122.375,-158.325,-99.731
-0.512,-2.061,0.834,126.770,-168.640,-120.361
-0.486,-2.175,0.930,126.587,-181.213,-153.442
-0.485,-2.236,1.108,127.014,-188.232,-188.782
-0.494,-2.234,1.324,142.151,-185.181,-223.572
-0.472,-2.361,1.483,144.592,-180.847,-252.136
-0.470,-2.503,1.612,94.421,-179.565,-275.696
-0.462,-2.389,1.582,38.879,-178.223,-298.523
-0.280,-2.334,1.532,53.772,-187.927,-350.586
-0.015,-2.483,1.531,61.584,-200.928,-381.775
0.334,-2.597,1.517,27.710,-210.754,-388.672
0.804,-2.415,1.274,0.977,-215.027,-383.606
1.300,-1.850,0.805,-48.706,-238.098,-347.961
1.624,-1.285,0.430,-29.907,-250.305,-309.692
1.857,-1.253,-0.047,-13.184,-253.906,-239.197
1.984,-0.743,-0.601,13.733,-264.221,-164.734
1.784,-0.453,-0.255,53.345,-243.652,-122.559
1.556,-0.487,-0.240,31.189,-121.033,-85.876
1.321,-0.454,-0.610,-11.414,-56.702,-50.476
1.041,-0.349,-0.798,-40.527,-23.499,-12.085
0.407,-0.398,-1.281,-20.203,-3.540,14.038
0.313,-0.446,-1.135,-6.409,-9.338,18.860
