acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.318,-1.206,-0.082,17.029,-35.095,-21.362
-0.464,-1.416,0.008,37.476,-57.800,-25.879
-0.618,-1.615,0.033,64.758,-88.501,-36.621
-0.770,-1.739,0.144,70.374,-119.385,-66.284
-0.938,-1.966,0.425,53.162,-125.732,-108.154
-1.038,-2.248,0.586,51.392,-112.000,-141.479
-0.923,-2.321,0.498,64.453,-115.234,-213.074
-0.858,-2.492,0.500,55.237,-121.948,-244.202
-0.745,-2.793,0.486,24.292,-134.705,-294.800
-0.574,-2.922,0.436,17.639,-151.733,-317.078
-0.375,-2.836,0.438,67.322,-186.401,-345.215
-0.092,-2.806,0.491,86.853,-201.294,-381.531
0.245,-2.906,0.540,77.515,-206.116,-397.949
0.600,-2.813,0.524,50.842,-206.116,-377.502
1.259,-2.255,0.503,9.033,-196.045,-323.486
1.373,-1.881,0.563,-4.089,-184.448,-306.946
1.387,-0.937,0.351,-3.906,-154.724,-248.291
1.696,-0.663,-0.202,5.798,-164.795,-230.164
1.779,-0.668,-0.311,29.175,-213.379,-195.129
1.542,-0.556,-0.073,84.595,-249.512,-107.056
1.308,-0.282,0.090,87.341,-219.543,-61.218
1.183,-0.189,0.104,44.556,-163.086,-41.992
1.173,-0.101,-0.465,-45.410,-44.922,-26.550
1.088,-0.032,-1.036,-54.016,-22.156,-4.578
0.951,0.032,-1.151,-53.650,-20.142,-0.916
0.944,0.069,-1.345,-40.344,-7.385,-0.549
0.944,-0.003,-1.409,-2.319,-4.395,8.118
0.880,-0.169,-1.257,5.432,9.521,26.733
0.834,-0.294,-1.205,-19.104,30.884,48.462
0.818,-0.342,-1.189,-42.542,44.678,65.857
0.811,-0.374,-1.126,-47.302,53.040,73.425
0.806,-0.518,-1.044,-41.382,61.890,78.918
0.723,-0.689,-0.774,-15.991,88.440,103.516
