acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.339,-1.211,0.203,-26.306,150.940,124.878
-0.384,-1.208,0.145,-56.091,146.606,151.428
-0.278,-1.474,0.312,-34.790,84.900,131.653
-0.330,-1.346,0.252,-62.866,86.243,162.476
-0.341,-1.211,0.239,-58.350,90.637,172.668
-0.171,-1.401,0.309,-36.987,94.116,123.169
-0.123,-1.263,0.237,-58.533,98.083,139.099
0.029,-1.242,0.129,-37.537,71.899,128.052
0.036,-1.343,0.128,-31.494,61.646,132.263
0.053,-1.318,0.179,-33.264,61.157,134.583
0.054,-1.314,0.175,-47.729,68.420,129.700
0.054,-1.320,0.129,-62.683,76.111,121.521
0.061,-1.350,0.024,-58.472,79.285,114.563
0.050,-1.402,-0.086,-33.752,72.754,109.802
0.003,-1.418,-0.118,-13.000,46.692,95.337
-0.046,-1.382,-0.042,-24.170,41.504,76.782
-0.069,-1.429,-0.047,-30.334,44.800,66.467
-0.102,-1.610,-0.171,-31.677,53.467,53.772
-0.174,-1.600,-0.347,-12.085,36.255,52.673
-0.258,-1.657,-0.202,30.762,0.122,23.682
-0.358,-1.754,-0.073,52.002,-9.033,0.427
-0.392,-1.806,-0.100,72.998,-23.315,-33.630
-0.411,-1.982,0.005,76.172,-33.386,-53.711
-0.456,-2.117,0.299,77.026,-40.710,-101.624
-0.425,-2.180,0.556,103.821,-36.011,-132.629
-0.387,-2.232,0.751,107.910,-49.500,-195.129
-0.330,-2.263,0.899,106.384,-63.538,-235.962
-0.227,-2.293,0.864,118.408,-77.454,-256.897
-0.129,-2.552,0.952,117.249,-140.503,-306.458
-0.062,-2.649,1.169,61.157,-160.217,-311.829
-0.038,-2.555,1.248,42.480,-160.522,-305.481
0.029,-2.462,1.229,38.208,-164.307,-305.603
0.116,-2.283,1.154,15.564,-179.443,-317.078
0.308,-2.068,1.064,-4.395,-196.655,-340.637
0.421,-2.072,1.026,0.427,-207.825,-353.760
0.747,-2.059,0.851,19.226,-227.051,-348.572
1.365,-1.899,0.697,33.203,-261.230,-323.975
1.509,-1.345,0.697,26.978,-262.634,-313.416
1.685,-0.924,0.204,37.048,-268.921,-256.104
2.031,-0.812,-0.381,57.312,-293.518,-232.666
2.017,-0.745,-0.057,96.680,-332.642,-169.800
1.801,-0.214,0.393,55.786,-244.690,-141.663
1.574,-0.059,-0.137,-22.766,-117.737,-118.530
1.411,-0.148,-0.653,-59.265,-1.953,-43.579
1.131,-0.061,-0.712,-60.303,16.174,-28.076
0.944,0.039,-1.032,-116.516,56.824,-28.137
0.744,-0.156,-1.118,-119.751,64.636,-19.653
0.590,-0.424,-1.083,-138.245,83.008,7.385
0.530,-0.464,-1.371,-118.347,81.055,32.715
0.451,-0.453,-1.386,-89.844,71.838,40.894
0.373,-0.565,-1.285,-10.437,39.795,51.575
0.294,-0.637,-1.106,8.118,27.527,56.091
0.178,-0.784,-1.016,-2.930,34.241,62.622
0.162,-0.809,-0.965,7.385,36.621,71.960
