acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.143,-1.158,0.300,-30.334,177.490,142.334
-0.119,-1.214,0.346,-21.851,171.448,144.775
-0.100,-1.319,0.449,-8.972,158.630,147.583
-0.075,-1.380,0.519,-9.460,153.015,159.302
-0.071,-1.448,0.555,-15.991,156.616,168.335
-0.066,-1.495,0.546,-27.161,159.790,174.316
-0.042,-1.475,0.496,-35.095,157.776,173.889
-0.016,-1.480,0.461,-33.569,148.865,167.664
-0.055,-1.504,0.605,-37.598,144.775,159.302
-0.082,-1.446,0.570,-54.199,164.612,144.104
-0.092,-1.401,0.403,-57.007,169.739,139.160
-0.089,-1.378,0.276,-50.110,161.621,134.338
-0.062,-1.365,0.189,-34.668,134.583,122.498
-0.078,-1.363,0.197,-29.053,126.526,117.126
-0.145,-1.336,0.195,-25.574,115.723,109.924
-0.221,-1.316,0.114,-32.837,109.314,109.985
-0.246,-1.312,0.037,-26.306,95.642,114.563
-0.262,-1.291,-0.184,1.892,59.937,107.483
-0.312,-1.372,-0.091,30.151,0.671,75.134
-0.365,-1.523,0.036,33.936,-10.254,63.782
-0.376,-1.622,-0.017,38.025,-11.536,60.913
-0.369,-1.668,-0.055,72.449,-32.898,32.288
-0.403,-1.722,0.132,85.022,-44.312,-2.502
-0.442,-1.777,0.277,91.675,-41.626,-44.373
-0.434,-1.991,0.310,112.793,-43.701,-86.121
-0.398,-2.323,0.411,121.948,-55.603,-113.586
-0.374,-2.395,0.605,105.103,-62.134,-136.658
-0.263,-2.327,0.674,121.704,-66.650,-175.354
0.045,-2.751,0.843,168.457,-87.158,-229.126
0.163,-3.160,1.272,171.692,-102.417,-267.395
0.319,-3.017,1.487,82.764,-86.609,-303.833
0.528,-2.751,1.421,71.045,-84.839,-326.477
0.747,-2.783,1.377,74.829,-116.577,-396.912
1.019,-2.926,1.327,53.833,-153.259,-409.302
1.311,-2.760,1.127,30.029,-196.655,-393.555
1.359,-2.073,0.830,47.852,-244.019,-373.230
1.351,-1.614,0.633,89.783,-282.593,-351.624
1.501,-1.414,0.617,103.455,-292.664,-325.317
1.762,-1.055,0.514,66.833,-257.141,-276.794
1.921,-0.617,0.193,55.603,-246.033,-260.742
2.012,-0.475,-0.068,50.049,-228.210,-219.727
1.855,-0.416,-0.205,42.725,-217.224,-196.777
1.614,-0.129,-0.297,26.855,-178.040,-135.742
1.457,0.109,-0.383,8.240,-101.868,-74.341
1.339,0.123,-0.520,-13.367,-56.152,-67.688
1.144,-0.080,-0.625,-49.683,-12.268,-61.462
1.014,-0.279,-0.837,-93.079,23.376,-36.865
0.825,-0.246,-1.165,-102.478,31.372,-8.362
0.760,-0.200,-1.210,-75.684,17.822,6.348
0.569,-0.187,-1.083,-37.231,-1.160,3.357
