acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.050,-1.209,0.263,-2.991,69.336,70.312
-0.109,-1.404,0.118,1.648,45.105,80.627
-0.169,-1.407,-0.026,11.963,11.597,82.764
-0.246,-1.332,-0.056,37.231,-23.926,68.909
-0.374,-1.479,0.047,54.687,-37.781,59.082
-0.491,-1.740,0.219,80.994,-52.063,39.917
-0.545,-1.873,0.253,80.994,-49.561,35.767
-0.568,-1.913,0.200,90.149,-54.749,5.920
-0.617,-1.932,0.373,113.342,-67.932,-40.894
-0.649,-2.216,0.755,146.729,-68.909,-115.662
-0.618,-2.337,0.802,143.555,-70.007,-132.690
-0.517,-2.368,0.924,121.704,-77.942,-162.598
-0.312,-2.251,1.212,103.638,-82.886,-230.225
-0.200,-2.392,1.294,109.802,-80.627,-267.456
-0.045,-2.497,1.249,98.328,-85.266,-295.471
0.168,-2.476,1.232,54.504,-101.135,-317.505
0.430,-2.258,1.149,14.648,-126.648,-330.811
0.481,-2.149,1.079,11.108,-161.377,-333.618
0.552,-1.919,0.864,41.626,-225.464,-320.801
0.582,-1.774,0.765,51.636,-267.456,-305.420
0.677,-1.689,0.726,46.387,-301.331,-288.330
0.820,-1.661,0.764,33.020,-319.702,-263.489
0.958,-1.458,0.851,23.132,-310.547,-232.727
1.123,-1.008,0.887,2.197,-271.179,-207.031
1.564,-0.320,0.126,4.395,-233.948,-193.420
1.706,-0.327,-0.221,46.509,-244.446,-178.345
1.811,-0.415,-0.624,65.918,-277.405,-140.259
1.612,-0.182,-0.320,61.768,-267.517,-86.731
1.329,0.200,-0.056,35.278,-181.458,-51.636
1.195,0.224,-0.069,-11.108,-46.387,-40.527
1.041,-0.150,-0.765,-104.492,88.135,-20.447
0.959,-0.312,-1.215,-130.371,85.999,4.456
0.810,-0.339,-1.344,-115.417,49.866,34.119
0.467,-0.307,-1.103,-87.463,19.287,52.856
0.226,-0.780,-0.975,-51.758,36.865,37.231
