acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.105,-0.403,1.086,53.467,-349.609,54.504
-0.098,-0.632,1.151,60.425,-393.555,64.880
-0.326,-0.644,1.214,65.430,-437.378,78.918
-0.490,-0.562,1.535,31.311,-463.318,56.030
-0.635,-0.955,1.860,12.939,-420.166,65.002
-0.648,-1.060,1.578,8.850,-371.826,105.713
-0.691,-0.739,0.940,-11.963,-354.736,143.433
-0.869,1.362,-0.442,5.432,-159.546,200.623
-1.070,1.253,-1.488,-83.130,-46.692,118.713
-1.136,-0.125,-3.908,-126.587,-30.457,81.177
-1.348,-0.791,-4.000,80.261,-184.570,62.744
-1.276,0.032,-3.384,411.255,-182.983,-30.273
-0.984,0.636,-0.992,465.820,66.284,-238.098
-0.361,-0.673,1.482,-136.841,619.446,-476.685
0.507,-3.165,2.146,13.245,567.627,-293.213
1.540,-4.000,3.304,318.176,334.106,80.322
1.038,-2.374,4.000,164.124,134.705,260.559
0.064,-0.633,3.058,-70.435,39.307,178.650
-0.033,-0.168,1.455,-53.223,-45.410,5.066
0.139,0.031,1.335,-11.169,-73.608,-101.074
-0.212,-0.235,1.548,-48.340,-20.813,-160.400
-0.639,-0.673,1.223,-141.663,57.129,-134.827
-0.693,-0.120,0.916,33.569,-52.673,-20.142
-0.842,-0.219,1.181,-39.124,12.268,-15.747
-0.795,-0.425,0.990,73.120,-21.912,24.658
-0.769,-0.210,0.868,-2.991,1.892,39.001
