acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.689,-1.083,0.131,-131.226,18.372,-52.612
-0.796,-1.204,-0.141,-171.265,7.080,-17.944
-0.849,-1.075,-0.286,-157.776,-2.502,-0.366
-0.870,-0.936,-0.164,-71.289,-11.169,37.292
-0.911,-0.870,-0.038,-39.734,4.944,44.495
-0.919,-0.913,0.067,-46.753,28.564,48.401
-0.634,-0.909,-0.352,-161.560,53.772,40.649
-0.604,-0.957,-0.586,-156.982,41.626,52.551
-0.602,-0.747,-0.700,-109.131,-6.165,84.717
-0.652,-1.074,-0.554,-63.477,-46.021,109.436
-0.708,-1.100,-0.786,-41.992,-74.097,138.794
-0.650,-1.056,-0.851,-16.357,-86.060,137.085
-0.635,-1.203,-0.889,38.940,-107.971,125.671
-0.705,-1.190,-0.841,102.356,-123.779,109.802
-0.696,-1.099,-0.837,134.460,-122.681,90.027
-0.716,-1.122,-0.882,161.987,-119.629,63.904
-0.840,-1.159,-0.874,171.204,-114.746,37.903
-0.909,-0.863,-0.772,164.917,-101.013,1.343
-0.833,-0.526,-0.633,176.575,-73.547,-49.011
-0.296,-1.018,1.083,175.659,146.240,-81.177
0.155,-1.553,1.537,127.441,243.225,-41.809
0.595,-2.650,2.097,136.292,331.787,26.245
0.628,-3.103,1.800,149.231,394.470,197.205
0.681,-2.250,0.968,141.418,371.277,239.441
0.836,-1.097,0.311,157.593,169.678,207.886
0.516,-0.578,0.923,105.835,-39.917,-25.085
0.288,-0.688,1.163,-12.207,-13.611,-89.416
0.057,-0.737,0.924,-108.154,41.382,-105.347
-0.192,-1.166,-0.077,-143.921,69.275,-32.349
-0.350,-1.082,0.310,5.981,10.071,-11.536
-0.348,-1.104,0.291,-11.658,33.386,-1.892
-0.087,-1.264,0.206,3.662,1.282,-21.851
-0.041,-1.183,0.318,10.132,-61.035,-52.612
-0.055,-1.186,0.326,6.714,-67.200,-50.049
-0.034,-1.127,0.308,18.677,-73.792,-46.021
