acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.814,-0.620,0.621,5.188,-14.038,26.855
-0.859,-0.577,0.663,-5.188,-16.541,28.198
-0.868,-0.498,0.680,-22.400,-31.677,26.855
-0.813,-0.318,0.765,-44.128,-50.232,18.188
-0.710,-0.319,0.856,-75.134,-63.049,9.094
-0.306,-1.222,-0.080,-133.484,-91.248,88.623
-0.312,-1.594,-0.302,-129.639,-84.106,94.971
-0.253,-1.606,-0.481,-134.399,-68.359,113.770
-0.161,-1.699,-0.752,-121.643,-50.476,114.746
-0.125,-1.932,-0.995,-54.077,-26.733,94.727
-0.065,-2.212,-0.992,11.902,-1.160,81.909
-0.068,-2.496,-0.903,75.684,42.664,77.454
-0.038,-2.506,-0.796,165.161,96.619,71.960
-0.120,-2.517,-0.654,294.128,141.418,59.326
-0.115,-2.308,-0.307,426.819,171.020,26.733
-0.009,-1.731,0.684,522.705,223.572,-46.631
0.241,-1.165,2.413,483.215,332.336,-135.437
0.496,-0.578,2.328,357.544,473.267,-212.891
1.129,-0.514,2.164,410.034,467.407,-207.153
1.542,-0.643,3.436,353.577,393.738,-148.254
1.041,-1.095,4.000,163.879,417.419,-104.431
-0.016,-1.201,3.849,34.058,419.800,-25.513
-0.671,-0.236,2.423,-63.110,290.344,23.071
-0.155,1.082,0.740,-111.206,74.646,-61.035
0.054,-1.054,1.217,-75.989,-164.490,-101.868
0.094,-1.002,1.352,-70.374,-143.738,-64.880
0.226,-0.817,1.286,-123.840,-66.589,3.906
0.187,-0.716,0.960,-187.561,-43.091,8.545
-0.883,-0.723,0.353,-63.782,-20.630,77.698
-0.912,-0.609,0.398,-65.308,-11.353,84.351
-1.014,-0.624,0.438,-59.448,0.122,77.576
-1.108,-0.729,0.328,-58.289,4.639,71.106
-1.051,-0.694,0.237,-49.438,5.127,68.542
-1.056,-0.629,0.391,-49.805,14.160,62.805
-0.975,-0.356,0.510,-68.420,48.828,19.897
-0.929,-0.548,0.535,-77.332,62.195,4.456
-0.973,-0.788,0.353,-93.506,75.867,0.916
-0.938,-0.711,0.162,-57.800,49.011,18.799
-0.863,-0.785,0.339,13.977,-17.090,40.344
-0.853,-0.901,0.299,-11.108,-45.837,67.017
