acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.071,-1.133,0.256,-4.578,12.268,18.982
0.016,-1.156,0.238,-8.484,-20.935,24.170
-0.123,-1.140,0.498,-78.247,44.495,-77.576
-0.358,-1.117,0.680,-28.625,30.212,-62.622
-0.450,-1.181,0.620,-49.805,54.138,-74.097
-0.498,-1.064,0.575,-61.340,68.665,-97.351
-0.578,-1.015,0.565,-58.777,80.383,-122.131
-0.648,-1.025,0.436,-50.049,82.886,-134.766
-0.761,-1.147,0.438,-43.884,74.097,-130.615
-0.805,-1.029,0.534,-46.143,64.209,-118.958
-0.850,-0.921,0.510,-48.828,58.716,-115.601
-0.913,-0.969,0.406,-57.190,39.551,-108.826
-0.922,-0.974,0.392,-69.336,17.639,-95.703
-0.974,-1.032,0.430,-87.280,-0.488,-75.256
-1.065,-1.140,0.163,-98.755,-28.564,-43.518
-1.016,-1.050,-0.125,-108.948,-84.961,3.296
-0.920,-0.949,-0.171,-111.450,-97.717,14.160
-0.830,-0.798,-0.338,-109.192,-116.455,35.217
-0.804,-0.735,-0.428,-89.600,-119.141,43.945
-0.639,-0.652,-0.783,-152.344,-89.355,31.128
-0.578,-0.711,-0.794,-107.849,-108.154,38.513
-0.530,-0.730,-0.740,-88.745,-124.146,57.251
-0.469,-0.692,-0.990,-128.845,-134.827,120.544
-0.455,-0.549,-1.168,-45.410,-160.645,163.391
-0.461,-0.528,-1.044,-23.682,-164.368,167.480
-0.481,-0.433,-1.022,-19.714,-127.991,156.067
-0.342,-0.406,-1.252,2.747,-84.778,120.117
-0.502,-0.830,-1.511,29.114,-37.964,101.013
-0.663,-0.547,-1.623,78.857,24.719,80.505
-0.611,0.052,-1.036,192.322,123.718,8.911
0.512,-1.049,3.175,542.542,503.113,-91.370
1.229,-3.679,4.000,359.253,634.583,127.197
1.535,-3.487,1.616,88.257,569.153,406.799
1.551,-2.279,0.344,118.652,201.599,480.469
0.548,-1.039,0.621,255.798,-157.471,348.755
-0.258,-0.871,2.191,164.062,-232.117,206.726
-0.083,-0.233,1.856,-25.330,-112.915,50.781
0.213,-0.780,0.956,-131.897,26.001,-128.357
0.252,-1.142,0.062,-161.804,1.160,-163.757
0.059,-1.301,-0.270,-162.720,-27.161,-161.682
-0.082,-1.260,-0.082,-101.318,-81.726,-101.990
