acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.779,-0.929,0.041,-65.063,79.590,9.521
-0.872,-0.776,0.016,-32.410,102.112,21.729
-0.906,-0.849,0.026,-16.541,114.014,28.809
-0.885,-0.735,0.038,-17.944,113.953,23.865
-0.953,-0.659,0.070,-16.357,122.986,-58.533
-0.944,-0.712,0.117,-17.090,117.493,-60.974
-0.902,-0.765,0.158,-50.842,107.788,-62.378
-0.900,-0.904,-0.055,-69.458,84.961,-46.204
-0.901,-1.026,-0.263,-45.349,52.551,-12.939
-0.978,-1.160,-0.337,-32.593,13.184,26.367
-1.051,-1.300,-0.418,-29.419,5.615,39.246
-1.347,-1.422,-0.833,-9.094,-11.597,68.298
-1.514,-1.391,-1.157,29.968,-56.885,85.754
-1.718,-1.783,-1.751,34.058,-79.224,90.393
-2.078,-2.239,-2.577,72.327,-173.584,170.410
-2.586,-1.728,-3.305,205.688,-237.610,210.083
-2.500,-0.780,-2.574,434.204,-230.469,130.615
-1.631,-0.283,-0.347,502.930,-63.110,-33.142
-0.352,-0.917,2.397,364.563,256.592,-145.203
0.463,-2.452,4.000,255.737,558.594,-109.985
1.253,-2.215,4.000,130.554,591.797,-18.127
1.762,-0.241,3.326,-108.459,285.889,-76.233
1.033,-0.819,1.927,-143.250,-64.697,-64.331
0.363,-2.005,1.786,-44.495,-193.604,99.121
-0.581,-1.132,-0.276,-75.012,24.170,-109.497
-0.546,-1.115,-0.279,-19.836,4.944,-42.847
