acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.527,-1.048,-0.297,-97.595,-36.316,55.908
-0.595,-1.151,-0.587,-85.510,-50.720,61.829
-0.688,-1.325,-0.733,-71.472,-55.298,59.998
-0.716,-1.537,-0.826,-52.795,-52.917,57.007
-0.732,-2.390,-1.736,-50.537,-54.810,75.928
-0.843,-2.437,-2.312,12.329,-93.384,112.854
-0.866,-2.285,-2.578,64.880,-102.905,107.666
-0.864,-2.031,-2.521,262.695,-90.332,55.481
-0.660,-1.510,-1.775,315.552,-62.744,30.212
-0.321,-0.851,-0.761,324.646,123.657,-66.711
0.514,-0.926,2.383,388.855,438.904,-158.203
0.945,-1.523,3.184,305.664,464.233,-139.282
1.767,-2.039,4.000,192.383,447.937,-47.546
1.277,-1.412,3.907,68.787,268.616,169.556
0.083,-0.270,2.490,-17.517,148.315,227.600
-0.171,0.024,1.496,-11.902,-273.560,233.398
0.028,0.303,2.183,-10.803,-374.207,127.686
0.122,0.010,2.684,-41.809,-310.364,2.441
0.114,-0.412,2.351,-131.165,-200.073,-71.960
-0.261,-0.841,0.905,-186.523,-114.380,-83.435
-0.863,-1.042,-0.016,-117.432,13.794,-82.581
-0.918,-0.931,-0.259,-97.839,31.189,-44.861
-1.067,-0.991,-0.116,-52.551,59.570,-39.001
-1.078,-0.970,-0.228,-41.870,48.767,-21.362
-0.931,-0.703,-0.231,-14.709,36.987,-23.132
-0.988,-0.650,-0.093,14.099,36.194,-36.377
-1.017,-0.760,-0.025,27.344,43.640,-33.203
-1.068,-0.916,0.098,8.789,51.208,-6.165
-1.015,-0.589,0.077,-15.076,53.589,13.550
