acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.847,-0.853,0.034,30.701,-14.709,6.409
-0.918,-0.915,0.076,44.250,-22.827,-2.014
-0.947,-0.932,0.070,45.288,-21.973,-11.169
-0.951,-0.939,0.097,44.434,-20.935,-18.311
-0.940,-0.958,0.138,37.231,-18.860,-16.968
-0.902,-0.938,0.126,18.005,-14.587,-7.385
-0.464,-0.540,-1.039,-2.930,-31.799,26.428
-0.440,-0.755,-1.958,-8.484,-44.983,17.395
-0.578,-0.954,-2.879,10.010,-46.143,16.174
-0.745,-0.975,-2.792,211.365,26.733,17.334
-0.721,-0.914,-1.464,363.953,153.748,15.625
-0.257,-0.865,0.914,364.563,313.660,11.597
0.418,-1.260,3.349,196.350,456.604,-3.357
0.717,-1.505,4.000,59.448,484.619,-25.574
0.747,-1.533,2.864,66.101,253.357,-11.780
0.492,-1.877,2.579,69.702,148.193,34.058
0.064,-1.577,2.061,34.180,-59.448,137.817
-0.055,0.214,1.896,-8.362,-205.139,136.169
-0.044,-0.246,2.233,-17.151,-239.014,52.246
-0.014,-0.820,2.307,-72.205,-191.528,15.503
-0.108,-0.998,2.072,-108.948,-195.007,44.556
-0.259,-0.644,1.520,-70.557,-248.474,56.335
-0.379,-0.503,1.565,-42.664,-278.625,47.729
-0.485,-0.455,1.735,-113.525,-273.865,-2.747
-0.455,-0.147,1.081,-182.129,-202.087,-41.138
-0.236,-0.831,-1.189,-208.740,-38.330,-56.335
-0.292,-1.280,-1.718,-181.030,5.676,-38.879
-0.491,-1.724,-1.994,-95.886,29.602,-6.104
-0.597,-1.745,-1.814,-2.258,46.814,14.587
-0.661,-1.432,-1.226,47.363,75.867,-2.747
-0.903,-1.203,-0.455,57.678,113.708,-39.917
-0.969,-0.999,-0.188,46.448,143.677,-90.332
-0.943,-0.869,-0.010,47.607,132.202,-112.061
-0.836,-0.854,0.073,33.264,74.585,-111.511
-0.829,-0.878,0.111,35.400,52.490,-98.145
-0.775,-0.837,0.238,42.175,20.020,-62.378
