acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.962,-0.623,-0.154,-147.339,-86.975,73.792
-1.171,-0.691,-0.208,-137.512,-90.393,74.341
-1.270,-0.902,-0.389,-155.518,-100.037,70.679
-1.275,-0.924,-0.800,-175.354,-121.765,71.655
-1.346,-0.896,-1.106,-170.288,-126.404,74.097
-1.399,-0.960,-1.265,-148.438,-132.202,82.947
-1.491,-1.305,-1.684,-106.506,-138.733,108.215
-1.445,-1.307,-1.849,-23.987,-168.335,145.264
-1.392,-1.120,-1.907,5.493,-171.020,143.860
-1.167,-1.155,-1.831,43.518,-140.686,141.296
-0.555,-1.075,-1.840,76.904,-75.195,129.272
0.192,-1.106,-1.588,106.506,-26.306,114.319
0.481,-1.574,-0.605,294.128,196.289,82.764
0.725,-1.572,1.036,437.622,363.892,75.806
1.450,-1.425,3.116,492.004,489.502,49.622
1.924,-1.504,4.000,393.249,560.059,-6.592
1.171,-0.524,4.000,278.809,578.430,-59.631
0.298,0.747,3.792,-87.769,443.237,-323.975
0.133,-1.020,2.866,-139.648,203.247,-305.847
0.432,-2.722,1.773,-114.990,-43.701,-23.560
0.722,-1.004,1.151,-38.879,-257.324,164.673
-0.078,-0.530,2.218,-33.264,-316.284,153.748
-0.314,-0.656,1.714,-147.156,-174.255,57.068
-0.516,-0.788,0.748,-163.879,-128.296,32.288
-0.857,-0.895,-0.308,-112.793,-62.805,-11.353
-0.975,-0.974,-0.355,-129.822,-29.846,-17.944
-1.006,-0.869,-0.464,-106.689,13.611,-29.785
-1.014,-0.786,-0.455,-47.302,47.302,-41.077
-1.000,-0.905,-0.399,-24.353,62.805,-33.936
-0.954,-0.806,-0.240,-41.016,61.584,-13.123
-0.917,-0.669,-0.241,-38.574,45.532,-5.066
-0.952,-0.977,-0.300,-22.400,34.424,-3.906
-0.962,-0.951,-0.302,-3.967,11.902,15.320
-0.943,-0.743,-0.214,37.598,-8.789,33.386
-0.976,-0.729,0.042,49.927,-8.911,33.142
-0.924,-0.680,0.202,22.278,12.512,26.123
