acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.441,-0.268,1.187,117.554,-23.804,104.736
-0.505,-0.296,0.991,113.525,-37.903,123.169
-0.647,-0.272,0.938,120.850,-76.843,132.385
-0.918,-0.517,1.160,144.592,-108.826,142.334
-1.130,-0.555,1.289,136.902,-102.905,147.583
-1.245,-0.531,1.275,70.435,-59.570,140.442
-1.252,-0.398,0.935,29.724,-33.875,118.530
-1.216,-0.317,0.698,17.090,-17.639,87.219
-1.167,-0.387,0.556,4.211,3.601,68.542
-1.124,-0.437,0.389,1.038,25.269,62.622
-1.097,-0.482,0.286,-11.108,46.448,61.462
-1.084,-0.457,0.074,-31.128,61.951,58.716
-1.065,-0.459,-0.221,-62.134,76.538,42.358
-1.048,-0.539,-0.355,-73.181,81.787,40.466
-1.026,-0.433,-0.447,-97.107,85.999,24.780
-1.049,-0.521,-0.523,-101.868,83.862,13.489
-1.097,-0.750,-0.670,-91.736,49.438,9.399
-1.157,-0.892,-0.844,-68.359,1.831,38.452
-1.255,-0.962,-0.981,-33.813,-53.833,78.796
-1.509,-0.828,-1.015,3.662,-104.004,117.126
-1.648,-0.659,-1.068,36.499,-159.424,130.310
-1.747,-0.590,-1.371,53.162,-201.721,115.173
-2.015,-0.919,-1.823,58.716,-226.135,114.929
-2.391,-0.878,-2.210,96.252,-282.471,153.931
-2.449,-0.334,-2.169,224.548,-278.320,129.028
-2.106,-0.134,-1.717,405.151,-222.656,39.185
-1.171,0.218,-0.214,534.607,-77.515,-87.952
0.248,-2.174,4.000,486.755,219.055,-175.171
-0.019,-3.896,4.000,189.209,559.143,-87.158
0.953,-2.331,2.097,-47.791,615.051,60.242
1.322,-2.314,1.059,-55.725,123.535,46.692
0.315,-2.828,1.984,-41.931,-0.793,66.589
-0.280,-1.642,2.196,13.428,-44.678,167.114
-0.172,0.048,1.514,-3.967,7.568,70.312
-0.638,-1.365,0.025,-161.133,-6.836,-112.549
