acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.490,-0.825,0.768,11.902,-55.420,2.869
-0.428,-0.906,0.804,-1.404,-59.570,7.507
-0.315,-0.835,0.803,5.554,-130.371,9.949
-0.314,-0.826,0.807,-11.963,-131.714,5.249
-0.328,-0.783,0.786,-43.823,-122.681,1.831
-0.476,-0.854,0.612,-90.759,-81.421,-0.305
-0.791,-0.848,-0.001,-84.961,56.519,-7.874
-0.868,-1.032,-0.132,-77.881,57.983,15.015
-0.894,-0.917,-0.151,-78.979,55.481,35.645
-0.950,-0.835,-0.040,-72.998,64.087,40.771
-0.968,-0.753,-0.060,-66.101,76.111,29.114
-0.965,-0.680,-0.104,-59.937,81.665,6.836
-0.936,-0.738,-0.085,-56.152,88.501,-19.348
-0.928,-0.723,-0.098,-64.880,90.088,-24.902
-0.923,-0.794,-0.316,-86.426,46.021,-35.767
-0.960,-0.872,-0.388,-81.970,7.446,1.770
-1.016,-0.865,-0.373,-63.232,-26.855,40.833
-1.107,-0.809,-0.492,-18.555,-59.143,69.336
-1.300,-0.777,-0.491,19.043,-90.576,86.487
-1.406,-0.775,-0.487,6.409,-104.553,98.083
-1.651,-0.653,-0.695,-34.302,-105.957,97.351
-1.974,-0.386,-1.296,-36.987,-124.390,72.144
-2.517,-0.687,-2.202,38.574,-193.909,41.443
-2.617,-0.826,-2.284,91.248,-214.294,43.518
-2.146,-0.208,-1.555,218.262,-214.111,29.541
0.242,-1.221,2.549,452.576,75.012,-114.380
1.236,-3.202,4.000,382.385,396.301,-1.953
1.573,-2.965,3.937,274.780,446.045,82.642
1.783,-1.298,2.338,-1.038,210.449,101.685
1.058,-1.713,1.471,-11.658,-60.547,77.820
0.206,-2.070,1.603,2.563,-168.213,160.156
-0.246,-0.988,1.429,-6.836,-140.259,197.021
-0.557,-1.065,-0.015,-64.575,-4.944,-38.513
-0.585,-1.303,-0.218,-45.837,-24.658,5.188
-0.579,-1.005,-0.204,-23.682,-38.391,30.701
