acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.561,-0.975,0.564,35.583,24.597,-27.832
-0.565,-1.004,0.649,36.316,37.231,-34.668
-0.609,-0.949,0.815,34.180,67.444,-54.077
-0.648,-0.822,1.010,43.213,96.863,-81.299
-0.598,-0.858,1.109,50.659,103.638,-101.746
-0.517,-0.982,1.032,-6.409,72.266,-83.618
-0.485,-0.830,0.694,-37.415,48.523,-67.383
-0.942,-1.381,-1.135,-58.777,132.263,61.340
-1.175,-1.726,-1.808,-6.714,104.248,82.581
-1.338,-1.960,-2.355,22.644,92.224,81.055
-1.529,-1.873,-2.757,83.069,74.158,70.679
-1.721,-1.676,-3.136,139.160,59.143,54.687
-1.780,-1.297,-3.408,260.010,-0.610,33.752
-1.566,-0.687,-2.796,405.579,-25.269,-24.963
-1.166,-0.504,-1.368,468.628,-8.545,-67.139
0.403,-1.305,3.008,408.264,361.084,-177.429
1.301,-3.034,4.000,301.392,421.875,-70.007
1.395,-2.995,4.000,96.436,374.817,81.604
0.663,-0.843,3.350,-139.465,219.482,112.061
0.086,-1.393,1.275,-133.362,-81.421,115.173
-0.162,-1.526,0.785,-36.255,-302.063,145.691
-0.095,0.368,1.652,8.789,-290.955,30.396
-0.219,0.194,1.398,-72.571,-129.150,-132.996
-0.808,-1.266,-0.922,-102.112,16.357,-135.193
-0.813,-0.961,-0.631,-14.648,-2.380,-46.509
-0.962,-0.631,-0.106,-31.067,-10.620,-42.419
-0.972,-0.766,-0.070,-9.460,4.150,-23.621
-0.958,-0.791,-0.084,5.554,9.949,0.488
