acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.357,-1.138,-0.725,-142.578,-164.246,95.520
-0.396,-1.279,-1.010,-130.737,-176.575,110.718
-0.301,-1.436,-1.409,-133.545,-179.077,116.333
-0.263,-1.448,-1.621,-100.159,-144.470,102.234
-0.155,-1.707,-1.825,-71.655,-123.474,97.961
-0.153,-1.813,-2.045,23.987,-49.377,101.685
-0.216,-1.497,-1.726,149.780,20.630,95.032
-0.115,-1.311,-1.101,275.085,114.746,68.848
0.263,-1.217,1.801,515.503,342.957,-19.836
0.380,-1.546,2.543,468.140,485.840,-38.330
0.888,-2.104,3.059,255.615,573.669,-3.052
1.150,-2.180,2.799,202.881,477.783,21.851
0.752,-1.878,2.927,145.081,367.737,33.997
0.042,-1.088,2.588,56.885,294.983,16.479
-0.215,-0.704,1.883,-11.658,226.929,-17.578
0.101,-0.728,1.164,-33.630,130.127,-42.542
0.550,-1.051,0.263,-29.785,-121.155,-82.275
0.293,-1.097,0.489,-51.208,-207.458,-85.999
0.123,-1.036,0.710,-53.223,-230.896,-63.049
0.017,-0.957,0.739,-53.406,-201.782,-39.795
-0.084,-0.968,0.664,-73.669,-167.236,-13.245
-0.879,-0.749,-0.051,-123.413,-14.038,66.650
-0.964,-1.002,-0.017,-70.557,48.096,56.946
-1.027,-1.076,-0.029,-91.309,58.594,45.837
-1.045,-0.768,-0.020,-89.905,70.007,13.733
-1.032,-0.628,0.080,-51.575,84.595,-32.959
-1.019,-0.862,0.158,-32.837,99.609,-67.078
-0.995,-1.049,0.144,-52.856,109.192,-78.430
-0.928,-1.045,0.061,-81.055,108.093,-76.355
-0.892,-0.946,-0.085,-80.933,91.797,-67.322
-0.759,-0.881,0.271,26.489,30.151,-52.307
-0.722,-0.878,0.227,-11.353,18.616,-33.081
